tick_num,received_at,instrument,ts,ts_ist,ltp,bid,ask,volume,oi,iv_pct,theta,strike,expiry
2803,2026-03-13 15:32:32.509,NSE_INDEX|Nifty 50,1773374733944,2026-03-13 09:35:33,23447.8,23424.35,23471.25,2803,0.0,0.0,0.0,,None
2804,2026-03-13 15:32:32.509,NSE_INDEX|Nifty 50,1773374734946,2026-03-13 09:35:34,23450.35,23426.9,23473.8,2804,0.0,0.0,0.0,,None
2805,2026-03-13 15:32:32.509,NSE_INDEX|Nifty 50,1773374735513,2026-03-13 09:35:35,23451.15,23427.7,23474.6,2805,0.0,0.0,0.0,,None
2806,2026-03-13 15:32:32.510,NSE_INDEX|Nifty 50,1773374735944,2026-03-13 09:35:35,23449.8,23426.35,23473.25,2806,0.0,0.0,0.0,,None
2807,2026-03-13 15:32:32.510,NSE_INDEX|Nifty 50,1773374736943,2026-03-13 09:35:36,23448.55,23425.1,23472.0,2807,0.0,0.0,0.0,,None
2808,2026-03-13 15:32:32.510,NSE_INDEX|Nifty 50,1773374737580,2026-03-13 09:35:37,23449.3,23425.85,23472.75,2808,0.0,0.0,0.0,,None
2809,2026-03-13 15:32:32.511,NSE_INDEX|Nifty 50,1773374737943,2026-03-13 09:35:37,23449.0,23425.55,23472.45,2809,0.0,0.0,0.0,,None
2810,2026-03-13 15:32:32.511,NSE_INDEX|Nifty 50,1773374738983,2026-03-13 09:35:38,23447.65,23424.2,23471.1,2810,0.0,0.0,0.0,,None
2811,2026-03-13 15:32:32.511,NSE_INDEX|Nifty 50,1773374739484,2026-03-13 09:35:39,23446.9,23423.45,23470.35,2811,0.0,0.0,0.0,,None
2812,2026-03-13 15:32:32.511,NSE_INDEX|Nifty 50,1773374740443,2026-03-13 09:35:40,23447.2,23423.75,23470.65,2812,0.0,0.0,0.0,,None
2813,2026-03-13 15:32:32.512,NSE_INDEX|Nifty 50,1773374740976,2026-03-13 09:35:40,23447.85,23424.4,23471.3,2813,0.0,0.0,0.0,,None
2814,2026-03-13 15:32:32.512,NSE_INDEX|Nifty 50,1773374741446,2026-03-13 09:35:41,23447.75,23424.3,23471.2,2814,0.0,0.0,0.0,,None
2815,2026-03-13 15:32:32.512,NSE_INDEX|Nifty 50,1773374741958,2026-03-13 09:35:41,23447.0,23423.55,23470.45,2815,0.0,0.0,0.0,,None
2816,2026-03-13 15:32:32.513,NSE_INDEX|Nifty 50,1773374742445,2026-03-13 09:35:42,23446.6,23423.15,23470.05,2816,0.0,0.0,0.0,,None
2817,2026-03-13 15:32:32.513,NSE_INDEX|Nifty 50,1773374743029,2026-03-13 09:35:43,23447.75,23424.3,23471.2,2817,0.0,0.0,0.0,,None
2818,2026-03-13 15:32:32.513,NSE_INDEX|Nifty 50,1773374744173,2026-03-13 09:35:44,23448.6,23425.15,23472.05,2818,0.0,0.0,0.0,,None
2819,2026-03-13 15:32:32.514,NSE_INDEX|Nifty 50,1773374744441,2026-03-13 09:35:44,23448.7,23425.25,23472.15,2819,0.0,0.0,0.0,,None
2820,2026-03-13 15:32:32.514,NSE_INDEX|Nifty 50,1773374745022,2026-03-13 09:35:45,23449.25,23425.8,23472.7,2820,0.0,0.0,0.0,,None
2821,2026-03-13 15:32:32.514,NSE_INDEX|Nifty 50,1773374745463,2026-03-13 09:35:45,23448.5,23425.05,23471.95,2821,0.0,0.0,0.0,,None
2822,2026-03-13 15:32:32.514,NSE_INDEX|Nifty 50,1773374745941,2026-03-13 09:35:45,23449.15,23425.7,23472.6,2822,0.0,0.0,0.0,,None
2823,2026-03-13 15:32:32.515,NSE_INDEX|Nifty 50,1773374746468,2026-03-13 09:35:46,23448.65,23425.2,23472.1,2823,0.0,0.0,0.0,,None
2824,2026-03-13 15:32:32.515,NSE_INDEX|Nifty 50,1773374746949,2026-03-13 09:35:46,23450.75,23427.3,23474.2,2824,0.0,0.0,0.0,,None
2825,2026-03-13 15:32:32.515,NSE_INDEX|Nifty 50,1773374747467,2026-03-13 09:35:47,23449.95,23426.5,23473.4,2825,0.0,0.0,0.0,,None
2826,2026-03-13 15:32:32.516,NSE_INDEX|Nifty 50,1773374747945,2026-03-13 09:35:47,23449.7,23426.25,23473.15,2826,0.0,0.0,0.0,,None
2827,2026-03-13 15:32:32.516,NSE_INDEX|Nifty 50,1773374748473,2026-03-13 09:35:48,23450.5,23427.05,23473.95,2827,0.0,0.0,0.0,,None
2828,2026-03-13 15:32:32.516,NSE_INDEX|Nifty 50,1773374748938,2026-03-13 09:35:48,23449.7,23426.25,23473.15,2828,0.0,0.0,0.0,,None
2829,2026-03-13 15:32:32.517,NSE_INDEX|Nifty 50,1773374749565,2026-03-13 09:35:49,23449.35,23425.9,23472.8,2829,0.0,0.0,0.0,,None
2830,2026-03-13 15:32:32.517,NSE_INDEX|Nifty 50,1773374749953,2026-03-13 09:35:49,23449.4,23425.95,23472.85,2830,0.0,0.0,0.0,,None
2831,2026-03-13 15:32:32.517,NSE_INDEX|Nifty 50,1773374750522,2026-03-13 09:35:50,23450.2,23426.75,23473.65,2831,0.0,0.0,0.0,,None
2832,2026-03-13 15:32:32.518,NSE_INDEX|Nifty 50,1773374751963,2026-03-13 09:35:51,23449.55,23426.1,23473.0,2832,0.0,0.0,0.0,,None
2833,2026-03-13 15:32:32.519,NSE_INDEX|Nifty 50,1773374752515,2026-03-13 09:35:52,23449.1,23425.65,23472.55,2833,0.0,0.0,0.0,,None
2834,2026-03-13 15:32:32.519,NSE_INDEX|Nifty 50,1773374752951,2026-03-13 09:35:52,23450.3,23426.85,23473.75,2834,0.0,0.0,0.0,,None
2835,2026-03-13 15:32:32.519,NSE_INDEX|Nifty 50,1773374753444,2026-03-13 09:35:53,23449.2,23425.75,23472.65,2835,0.0,0.0,0.0,,None
2836,2026-03-13 15:32:32.520,NSE_INDEX|Nifty 50,1773374753972,2026-03-13 09:35:53,23447.95,23424.5,23471.4,2836,0.0,0.0,0.0,,None
2837,2026-03-13 15:32:32.520,NSE_INDEX|Nifty 50,1773374754452,2026-03-13 09:35:54,23446.85,23423.4,23470.3,2837,0.0,0.0,0.0,,None
2838,2026-03-13 15:32:32.520,NSE_INDEX|Nifty 50,1773374754975,2026-03-13 09:35:54,23449.8,23426.35,23473.25,2838,0.0,0.0,0.0,,None
2839,2026-03-13 15:32:32.521,NSE_INDEX|Nifty 50,1773374755443,2026-03-13 09:35:55,23449.0,23425.55,23472.45,2839,0.0,0.0,0.0,,None
2840,2026-03-13 15:32:32.521,NSE_INDEX|Nifty 50,1773374755970,2026-03-13 09:35:55,23449.75,23426.3,23473.2,2840,0.0,0.0,0.0,,None
2841,2026-03-13 15:32:32.521,NSE_INDEX|Nifty 50,1773374756443,2026-03-13 09:35:56,23448.8,23425.35,23472.25,2841,0.0,0.0,0.0,,None
2842,2026-03-13 15:32:32.522,NSE_INDEX|Nifty 50,1773374758011,2026-03-13 09:35:58,23448.95,23425.5,23472.4,2842,0.0,0.0,0.0,,None
2843,2026-03-13 15:32:32.522,NSE_INDEX|Nifty 50,1773374758481,2026-03-13 09:35:58,23447.45,23424.0,23470.9,2843,0.0,0.0,0.0,,None
2844,2026-03-13 15:32:32.522,NSE_INDEX|Nifty 50,1773374759026,2026-03-13 09:35:59,23446.7,23423.25,23470.15,2844,0.0,0.0,0.0,,None
2845,2026-03-13 15:32:32.522,NSE_INDEX|Nifty 50,1773374759502,2026-03-13 09:35:59,23446.75,23423.3,23470.2,2845,0.0,0.0,0.0,,None
2846,2026-03-13 15:32:32.523,NSE_INDEX|Nifty 50,1773374759943,2026-03-13 09:35:59,23446.65,23423.2,23470.1,2846,0.0,0.0,0.0,,None
2847,2026-03-13 15:32:32.523,NSE_INDEX|Nifty 50,1773374760485,2026-03-13 09:36:00,23446.9,23423.45,23470.35,2847,0.0,0.0,0.0,,None
2848,2026-03-13 15:32:32.523,NSE_INDEX|Nifty 50,1773374762481,2026-03-13 09:36:02,23445.4,23421.95,23468.85,2848,0.0,0.0,0.0,,None
2849,2026-03-13 15:32:32.524,NSE_INDEX|Nifty 50,1773374764001,2026-03-13 09:36:04,23444.25,23420.81,23467.69,2849,0.0,0.0,0.0,,None
2850,2026-03-13 15:32:32.524,NSE_INDEX|Nifty 50,1773374765542,2026-03-13 09:36:05,23446.9,23423.45,23470.35,2850,0.0,0.0,0.0,,None
2851,2026-03-13 15:32:32.524,NSE_INDEX|Nifty 50,1773374765947,2026-03-13 09:36:05,23446.2,23422.75,23469.65,2851,0.0,0.0,0.0,,None
2852,2026-03-13 15:32:32.525,NSE_INDEX|Nifty 50,1773374766443,2026-03-13 09:36:06,23446.85,23423.4,23470.3,2852,0.0,0.0,0.0,,None
2853,2026-03-13 15:32:32.525,NSE_INDEX|Nifty 50,1773374766959,2026-03-13 09:36:06,23446.8,23423.35,23470.25,2853,0.0,0.0,0.0,,None
2854,2026-03-13 15:32:32.525,NSE_INDEX|Nifty 50,1773374767444,2026-03-13 09:36:07,23447.25,23423.8,23470.7,2854,0.0,0.0,0.0,,None
2855,2026-03-13 15:32:32.526,NSE_INDEX|Nifty 50,1773374767977,2026-03-13 09:36:07,23446.75,23423.3,23470.2,2855,0.0,0.0,0.0,,None
2856,2026-03-13 15:32:32.526,NSE_INDEX|Nifty 50,1773374768441,2026-03-13 09:36:08,23446.55,23423.1,23470.0,2856,0.0,0.0,0.0,,None
2857,2026-03-13 15:32:32.527,NSE_INDEX|Nifty 50,1773374769042,2026-03-13 09:36:09,23445.15,23421.7,23468.6,2857,0.0,0.0,0.0,,None
2858,2026-03-13 15:32:32.527,NSE_INDEX|Nifty 50,1773374769967,2026-03-13 09:36:09,23445.4,23421.95,23468.85,2858,0.0,0.0,0.0,,None
2859,2026-03-13 15:32:32.527,NSE_INDEX|Nifty 50,1773374770434,2026-03-13 09:36:10,23445.85,23422.4,23469.3,2859,0.0,0.0,0.0,,None
2860,2026-03-13 15:32:32.528,NSE_INDEX|Nifty 50,1773374771006,2026-03-13 09:36:11,23445.2,23421.75,23468.65,2860,0.0,0.0,0.0,,None
2861,2026-03-13 15:32:32.528,NSE_INDEX|Nifty 50,1773374771515,2026-03-13 09:36:11,23445.9,23422.45,23469.35,2861,0.0,0.0,0.0,,None
2862,2026-03-13 15:32:32.528,NSE_INDEX|Nifty 50,1773374772010,2026-03-13 09:36:12,23446.45,23423.0,23469.9,2862,0.0,0.0,0.0,,None
2863,2026-03-13 15:32:32.529,NSE_INDEX|Nifty 50,1773374772448,2026-03-13 09:36:12,23445.25,23421.8,23468.7,2863,0.0,0.0,0.0,,None
2864,2026-03-13 15:32:32.529,NSE_INDEX|Nifty 50,1773374772943,2026-03-13 09:36:12,23445.2,23421.75,23468.65,2864,0.0,0.0,0.0,,None
2865,2026-03-13 15:32:32.529,NSE_INDEX|Nifty 50,1773374773499,2026-03-13 09:36:13,23445.85,23422.4,23469.3,2865,0.0,0.0,0.0,,None
2866,2026-03-13 15:32:32.530,NSE_INDEX|Nifty 50,1773374773939,2026-03-13 09:36:13,23444.7,23421.26,23468.14,2866,0.0,0.0,0.0,,None
2867,2026-03-13 15:32:32.530,NSE_INDEX|Nifty 50,1773374774513,2026-03-13 09:36:14,23444.4,23420.96,23467.84,2867,0.0,0.0,0.0,,None
2868,2026-03-13 15:32:32.530,NSE_INDEX|Nifty 50,1773374774943,2026-03-13 09:36:14,23444.45,23421.01,23467.89,2868,0.0,0.0,0.0,,None
2869,2026-03-13 15:32:32.530,NSE_INDEX|Nifty 50,1773374775944,2026-03-13 09:36:15,23445.8,23422.35,23469.25,2869,0.0,0.0,0.0,,None
2870,2026-03-13 15:32:32.531,NSE_INDEX|Nifty 50,1773374776515,2026-03-13 09:36:16,23447.0,23423.55,23470.45,2870,0.0,0.0,0.0,,None
2871,2026-03-13 15:32:32.531,NSE_INDEX|Nifty 50,1773374776988,2026-03-13 09:36:16,23448.25,23424.8,23471.7,2871,0.0,0.0,0.0,,None
2872,2026-03-13 15:32:32.531,NSE_INDEX|Nifty 50,1773374777512,2026-03-13 09:36:17,23448.6,23425.15,23472.05,2872,0.0,0.0,0.0,,None
2873,2026-03-13 15:32:32.532,NSE_INDEX|Nifty 50,1773374777976,2026-03-13 09:36:17,23448.15,23424.7,23471.6,2873,0.0,0.0,0.0,,None
2874,2026-03-13 15:32:32.532,NSE_INDEX|Nifty 50,1773374778441,2026-03-13 09:36:18,23447.75,23424.3,23471.2,2874,0.0,0.0,0.0,,None
2875,2026-03-13 15:32:32.532,NSE_INDEX|Nifty 50,1773374778979,2026-03-13 09:36:18,23446.35,23422.9,23469.8,2875,0.0,0.0,0.0,,None
2876,2026-03-13 15:32:32.533,NSE_INDEX|Nifty 50,1773374779448,2026-03-13 09:36:19,23447.25,23423.8,23470.7,2876,0.0,0.0,0.0,,None
2877,2026-03-13 15:32:32.533,NSE_INDEX|Nifty 50,1773374779990,2026-03-13 09:36:19,23447.55,23424.1,23471.0,2877,0.0,0.0,0.0,,None
2878,2026-03-13 15:32:32.533,NSE_INDEX|Nifty 50,1773374780444,2026-03-13 09:36:20,23448.6,23425.15,23472.05,2878,0.0,0.0,0.0,,None
2879,2026-03-13 15:32:32.533,NSE_INDEX|Nifty 50,1773374781008,2026-03-13 09:36:21,23449.1,23425.65,23472.55,2879,0.0,0.0,0.0,,None
2880,2026-03-13 15:32:32.534,NSE_INDEX|Nifty 50,1773374782063,2026-03-13 09:36:22,23449.0,23425.55,23472.45,2880,0.0,0.0,0.0,,None
2881,2026-03-13 15:32:32.534,NSE_INDEX|Nifty 50,1773374782436,2026-03-13 09:36:22,23448.8,23425.35,23472.25,2881,0.0,0.0,0.0,,None
2882,2026-03-13 15:32:32.534,NSE_INDEX|Nifty 50,1773374782968,2026-03-13 09:36:22,23448.2,23424.75,23471.65,2882,0.0,0.0,0.0,,None
2883,2026-03-13 15:32:32.535,NSE_INDEX|Nifty 50,1773374783941,2026-03-13 09:36:23,23447.4,23423.95,23470.85,2883,0.0,0.0,0.0,,None
2884,2026-03-13 15:32:32.535,NSE_INDEX|Nifty 50,1773374784445,2026-03-13 09:36:24,23446.5,23423.05,23469.95,2884,0.0,0.0,0.0,,None
2885,2026-03-13 15:32:32.535,NSE_INDEX|Nifty 50,1773374784944,2026-03-13 09:36:24,23447.55,23424.1,23471.0,2885,0.0,0.0,0.0,,None
2886,2026-03-13 15:32:32.536,NSE_INDEX|Nifty 50,1773374785469,2026-03-13 09:36:25,23447.25,23423.8,23470.7,2886,0.0,0.0,0.0,,None
2887,2026-03-13 15:32:32.536,NSE_INDEX|Nifty 50,1773374785945,2026-03-13 09:36:25,23447.4,23423.95,23470.85,2887,0.0,0.0,0.0,,None
2888,2026-03-13 15:32:32.536,NSE_INDEX|Nifty 50,1773374786946,2026-03-13 09:36:26,23449.55,23426.1,23473.0,2888,0.0,0.0,0.0,,None
2889,2026-03-13 15:32:32.536,NSE_INDEX|Nifty 50,1773374787940,2026-03-13 09:36:27,23448.3,23424.85,23471.75,2889,0.0,0.0,0.0,,None
2890,2026-03-13 15:32:32.537,NSE_INDEX|Nifty 50,1773374788963,2026-03-13 09:36:28,23447.55,23424.1,23471.0,2890,0.0,0.0,0.0,,None
2891,2026-03-13 15:32:32.537,NSE_INDEX|Nifty 50,1773374789477,2026-03-13 09:36:29,23447.5,23424.05,23470.95,2891,0.0,0.0,0.0,,None
2892,2026-03-13 15:32:32.537,NSE_INDEX|Nifty 50,1773374790035,2026-03-13 09:36:30,23446.85,23423.4,23470.3,2892,0.0,0.0,0.0,,None
2893,2026-03-13 15:32:32.538,NSE_INDEX|Nifty 50,1773374790570,2026-03-13 09:36:30,23447.45,23424.0,23470.9,2893,0.0,0.0,0.0,,None
2894,2026-03-13 15:32:32.538,NSE_INDEX|Nifty 50,1773374790945,2026-03-13 09:36:30,23446.5,23423.05,23469.95,2894,0.0,0.0,0.0,,None
2895,2026-03-13 15:32:32.538,NSE_INDEX|Nifty 50,1773374791440,2026-03-13 09:36:31,23446.15,23422.7,23469.6,2895,0.0,0.0,0.0,,None
2896,2026-03-13 15:32:32.538,NSE_INDEX|Nifty 50,1773374793436,2026-03-13 09:36:33,23445.0,23421.56,23468.44,2896,0.0,0.0,0.0,,None
2897,2026-03-13 15:32:32.539,NSE_INDEX|Nifty 50,1773374794438,2026-03-13 09:36:34,23443.55,23420.11,23466.99,2897,0.0,0.0,0.0,,None
2898,2026-03-13 15:32:32.539,NSE_INDEX|Nifty 50,1773374795077,2026-03-13 09:36:35,23443.45,23420.01,23466.89,2898,0.0,0.0,0.0,,None
2899,2026-03-13 15:32:32.539,NSE_INDEX|Nifty 50,1773374795482,2026-03-13 09:36:35,23443.7,23420.26,23467.14,2899,0.0,0.0,0.0,,None
2900,2026-03-13 15:32:32.540,NSE_INDEX|Nifty 50,1773374796048,2026-03-13 09:36:36,23441.55,23418.11,23464.99,2900,0.0,0.0,0.0,,None
2901,2026-03-13 15:32:32.540,NSE_INDEX|Nifty 50,1773374796964,2026-03-13 09:36:36,23440.35,23416.91,23463.79,2901,0.0,0.0,0.0,,None
2902,2026-03-13 15:32:32.540,NSE_INDEX|Nifty 50,1773374797461,2026-03-13 09:36:37,23441.65,23418.21,23465.09,2902,0.0,0.0,0.0,,None
2903,2026-03-13 15:32:32.541,NSE_INDEX|Nifty 50,1773374797940,2026-03-13 09:36:37,23441.85,23418.41,23465.29,2903,0.0,0.0,0.0,,None
2904,2026-03-13 15:32:32.541,NSE_INDEX|Nifty 50,1773374798515,2026-03-13 09:36:38,23440.8,23417.36,23464.24,2904,0.0,0.0,0.0,,None
2905,2026-03-13 15:32:32.541,NSE_INDEX|Nifty 50,1773374798940,2026-03-13 09:36:38,23441.1,23417.66,23464.54,2905,0.0,0.0,0.0,,None
2906,2026-03-13 15:32:32.542,NSE_INDEX|Nifty 50,1773374799601,2026-03-13 09:36:39,23440.15,23416.71,23463.59,2906,0.0,0.0,0.0,,None
2907,2026-03-13 15:32:32.542,NSE_INDEX|Nifty 50,1773374799943,2026-03-13 09:36:39,23439.0,23415.56,23462.44,2907,0.0,0.0,0.0,,None
2908,2026-03-13 15:32:32.542,NSE_INDEX|Nifty 50,1773374800942,2026-03-13 09:36:40,23442.0,23418.56,23465.44,2908,0.0,0.0,0.0,,None
2909,2026-03-13 15:32:32.543,NSE_INDEX|Nifty 50,1773374801521,2026-03-13 09:36:41,23441.65,23418.21,23465.09,2909,0.0,0.0,0.0,,None
2910,2026-03-13 15:32:32.543,NSE_INDEX|Nifty 50,1773374801988,2026-03-13 09:36:41,23441.4,23417.96,23464.84,2910,0.0,0.0,0.0,,None
2911,2026-03-13 15:32:32.543,NSE_INDEX|Nifty 50,1773374802994,2026-03-13 09:36:42,23440.3,23416.86,23463.74,2911,0.0,0.0,0.0,,None
2912,2026-03-13 15:32:32.543,NSE_INDEX|Nifty 50,1773374803452,2026-03-13 09:36:43,23440.05,23416.61,23463.49,2912,0.0,0.0,0.0,,None
2913,2026-03-13 15:32:32.544,NSE_INDEX|Nifty 50,1773374803986,2026-03-13 09:36:43,23440.0,23416.56,23463.44,2913,0.0,0.0,0.0,,None
2914,2026-03-13 15:32:32.544,NSE_INDEX|Nifty 50,1773374805441,2026-03-13 09:36:45,23439.4,23415.96,23462.84,2914,0.0,0.0,0.0,,None
2915,2026-03-13 15:32:32.544,NSE_INDEX|Nifty 50,1773374805966,2026-03-13 09:36:45,23438.75,23415.31,23462.19,2915,0.0,0.0,0.0,,None
2916,2026-03-13 15:32:32.545,NSE_INDEX|Nifty 50,1773374808519,2026-03-13 09:36:48,23441.6,23418.16,23465.04,2916,0.0,0.0,0.0,,None
2917,2026-03-13 15:32:32.545,NSE_INDEX|Nifty 50,1773374809460,2026-03-13 09:36:49,23440.55,23417.11,23463.99,2917,0.0,0.0,0.0,,None
2918,2026-03-13 15:32:32.545,NSE_INDEX|Nifty 50,1773374810573,2026-03-13 09:36:50,23440.4,23416.96,23463.84,2918,0.0,0.0,0.0,,None
2919,2026-03-13 15:32:32.546,NSE_INDEX|Nifty 50,1773374810998,2026-03-13 09:36:50,23440.1,23416.66,23463.54,2919,0.0,0.0,0.0,,None
2920,2026-03-13 15:32:32.546,NSE_INDEX|Nifty 50,1773374812939,2026-03-13 09:36:52,23441.25,23417.81,23464.69,2920,0.0,0.0,0.0,,None
2921,2026-03-13 15:32:32.546,NSE_INDEX|Nifty 50,1773374813981,2026-03-13 09:36:53,23442.0,23418.56,23465.44,2921,0.0,0.0,0.0,,None
2922,2026-03-13 15:32:32.547,NSE_INDEX|Nifty 50,1773374815016,2026-03-13 09:36:55,23442.3,23418.86,23465.74,2922,0.0,0.0,0.0,,None
2923,2026-03-13 15:32:32.547,NSE_INDEX|Nifty 50,1773374815442,2026-03-13 09:36:55,23442.6,23419.16,23466.04,2923,0.0,0.0,0.0,,None
2924,2026-03-13 15:32:32.547,NSE_INDEX|Nifty 50,1773374815943,2026-03-13 09:36:55,23442.75,23419.31,23466.19,2924,0.0,0.0,0.0,,None
2925,2026-03-13 15:32:32.548,NSE_INDEX|Nifty 50,1773374817454,2026-03-13 09:36:57,23442.3,23418.86,23465.74,2925,0.0,0.0,0.0,,None
2926,2026-03-13 15:32:32.548,NSE_INDEX|Nifty 50,1773374818019,2026-03-13 09:36:58,23442.6,23419.16,23466.04,2926,0.0,0.0,0.0,,None
2927,2026-03-13 15:32:32.548,NSE_INDEX|Nifty 50,1773374818445,2026-03-13 09:36:58,23441.75,23418.31,23465.19,2927,0.0,0.0,0.0,,None
2928,2026-03-13 15:32:32.548,NSE_INDEX|Nifty 50,1773374819028,2026-03-13 09:36:59,23441.65,23418.21,23465.09,2928,0.0,0.0,0.0,,None
2929,2026-03-13 15:32:32.549,NSE_INDEX|Nifty 50,1773374819443,2026-03-13 09:36:59,23440.95,23417.51,23464.39,2929,0.0,0.0,0.0,,None
2930,2026-03-13 15:32:32.549,NSE_INDEX|Nifty 50,1773374819994,2026-03-13 09:36:59,23440.65,23417.21,23464.09,2930,0.0,0.0,0.0,,None
2931,2026-03-13 15:32:32.549,NSE_INDEX|Nifty 50,1773374820494,2026-03-13 09:37:00,23440.7,23417.26,23464.14,2931,0.0,0.0,0.0,,None
2932,2026-03-13 15:32:32.550,NSE_INDEX|Nifty 50,1773374822443,2026-03-13 09:37:02,23440.5,23417.06,23463.94,2932,0.0,0.0,0.0,,None
2933,2026-03-13 15:32:32.550,NSE_INDEX|Nifty 50,1773374823946,2026-03-13 09:37:03,23438.7,23415.26,23462.14,2933,0.0,0.0,0.0,,None
2934,2026-03-13 15:32:32.550,NSE_INDEX|Nifty 50,1773374824511,2026-03-13 09:37:04,23439.55,23416.11,23462.99,2934,0.0,0.0,0.0,,None
2935,2026-03-13 15:32:32.550,NSE_INDEX|Nifty 50,1773374824949,2026-03-13 09:37:04,23439.5,23416.06,23462.94,2935,0.0,0.0,0.0,,None
2936,2026-03-13 15:32:32.551,NSE_INDEX|Nifty 50,1773374825506,2026-03-13 09:37:05,23439.25,23415.81,23462.69,2936,0.0,0.0,0.0,,None
2937,2026-03-13 15:32:32.551,NSE_INDEX|Nifty 50,1773374825943,2026-03-13 09:37:05,23439.9,23416.46,23463.34,2937,0.0,0.0,0.0,,None
2938,2026-03-13 15:32:32.551,NSE_INDEX|Nifty 50,1773374826642,2026-03-13 09:37:06,23440.9,23417.46,23464.34,2938,0.0,0.0,0.0,,None
2939,2026-03-13 15:32:32.552,NSE_INDEX|Nifty 50,1773374826996,2026-03-13 09:37:06,23440.15,23416.71,23463.59,2939,0.0,0.0,0.0,,None
2940,2026-03-13 15:32:32.552,NSE_INDEX|Nifty 50,1773374827454,2026-03-13 09:37:07,23440.6,23417.16,23464.04,2940,0.0,0.0,0.0,,None
2941,2026-03-13 15:32:32.552,NSE_INDEX|Nifty 50,1773374827969,2026-03-13 09:37:07,23441.45,23418.01,23464.89,2941,0.0,0.0,0.0,,None
2942,2026-03-13 15:32:32.553,NSE_INDEX|Nifty 50,1773374828443,2026-03-13 09:37:08,23440.25,23416.81,23463.69,2942,0.0,0.0,0.0,,None
2943,2026-03-13 15:32:32.553,NSE_INDEX|Nifty 50,1773374828971,2026-03-13 09:37:08,23439.1,23415.66,23462.54,2943,0.0,0.0,0.0,,None
2944,2026-03-13 15:32:32.553,NSE_INDEX|Nifty 50,1773374829445,2026-03-13 09:37:09,23438.7,23415.26,23462.14,2944,0.0,0.0,0.0,,None
2945,2026-03-13 15:32:32.554,NSE_INDEX|Nifty 50,1773374830436,2026-03-13 09:37:10,23437.95,23414.51,23461.39,2945,0.0,0.0,0.0,,None
2946,2026-03-13 15:32:32.554,NSE_INDEX|Nifty 50,1773374831033,2026-03-13 09:37:11,23438.9,23415.46,23462.34,2946,0.0,0.0,0.0,,None
2947,2026-03-13 15:32:32.554,NSE_INDEX|Nifty 50,1773374832306,2026-03-13 09:37:12,23438.7,23415.26,23462.14,2947,0.0,0.0,0.0,,None
2948,2026-03-13 15:32:32.554,NSE_INDEX|Nifty 50,1773374832312,2026-03-13 09:37:12,23438.7,23415.26,23462.14,2948,0.0,0.0,0.0,,None
2949,2026-03-13 15:32:32.555,NSE_INDEX|Nifty 50,1773374832322,2026-03-13 09:37:12,23438.7,23415.26,23462.14,2949,0.0,0.0,0.0,,None
2950,2026-03-13 15:32:32.555,NSE_INDEX|Nifty 50,1773374832343,2026-03-13 09:37:12,23438.7,23415.26,23462.14,2950,0.0,0.0,0.0,,None
2951,2026-03-13 15:32:32.555,NSE_INDEX|Nifty 50,1773374832353,2026-03-13 09:37:12,23438.7,23415.26,23462.14,2951,0.0,0.0,0.0,,None
2952,2026-03-13 15:32:32.556,NSE_INDEX|Nifty 50,1773374832364,2026-03-13 09:37:12,23438.7,23415.26,23462.14,2952,0.0,0.0,0.0,,None
2953,2026-03-13 15:32:32.556,NSE_INDEX|Nifty 50,1773374832369,2026-03-13 09:37:12,23438.7,23415.26,23462.14,2953,0.0,0.0,0.0,,None
2954,2026-03-13 15:32:32.556,NSE_INDEX|Nifty 50,1773374832380,2026-03-13 09:37:12,23438.7,23415.26,23462.14,2954,0.0,0.0,0.0,,None
2955,2026-03-13 15:32:32.556,NSE_INDEX|Nifty 50,1773374832462,2026-03-13 09:37:12,23438.85,23415.41,23462.29,2955,0.0,0.0,0.0,,None
2956,2026-03-13 15:32:32.557,NSE_INDEX|Nifty 50,1773374833028,2026-03-13 09:37:13,23439.55,23416.11,23462.99,2956,0.0,0.0,0.0,,None
2957,2026-03-13 15:32:32.557,NSE_INDEX|Nifty 50,1773374833063,2026-03-13 09:37:13,23439.55,23416.11,23462.99,2957,0.0,0.0,0.0,,None
2958,2026-03-13 15:32:32.557,NSE_INDEX|Nifty 50,1773374833074,2026-03-13 09:37:13,23439.55,23416.11,23462.99,2958,0.0,0.0,0.0,,None
2959,2026-03-13 15:32:32.558,NSE_INDEX|Nifty 50,1773374833079,2026-03-13 09:37:13,23439.55,23416.11,23462.99,2959,0.0,0.0,0.0,,None
2960,2026-03-13 15:32:32.558,NSE_INDEX|Nifty 50,1773374833094,2026-03-13 09:37:13,23439.55,23416.11,23462.99,2960,0.0,0.0,0.0,,None
2961,2026-03-13 15:32:32.558,NSE_INDEX|Nifty 50,1773374833110,2026-03-13 09:37:13,23439.55,23416.11,23462.99,2961,0.0,0.0,0.0,,None
2962,2026-03-13 15:32:32.559,NSE_INDEX|Nifty 50,1773374833160,2026-03-13 09:37:13,23439.55,23416.11,23462.99,2962,0.0,0.0,0.0,,None
2963,2026-03-13 15:32:32.559,NSE_INDEX|Nifty 50,1773374833161,2026-03-13 09:37:13,23439.55,23416.11,23462.99,2963,0.0,0.0,0.0,,None
2964,2026-03-13 15:32:32.559,NSE_INDEX|Nifty 50,1773374833171,2026-03-13 09:37:13,23439.55,23416.11,23462.99,2964,0.0,0.0,0.0,,None
