tick_num,received_at,instrument,ts,ts_ist,ltp,oi,strike,expiry
24,2026-03-12 17:59:54.038,NSE_INDEX|Nifty 50,1773287124882,2026-03-12 09:15:24,23629.9,0.0,,None
25,2026-03-12 17:59:54.038,NSE_INDEX|Nifty 50,1773287125383,2026-03-12 09:15:25,23624.9,0.0,,None
26,2026-03-12 17:59:54.038,NSE_INDEX|Nifty 50,1773287125866,2026-03-12 09:15:25,23625.35,0.0,,None
27,2026-03-12 17:59:54.038,NSE_INDEX|Nifty 50,1773287126357,2026-03-12 09:15:26,23626.2,0.0,,None
28,2026-03-12 17:59:54.038,NSE_INDEX|Nifty 50,1773287127357,2026-03-12 09:15:27,23614.0,0.0,,None
29,2026-03-12 17:59:54.039,NSE_INDEX|Nifty 50,1773287127858,2026-03-12 09:15:27,23616.0,0.0,,None
30,2026-03-12 17:59:54.039,NSE_INDEX|Nifty 50,1773287128357,2026-03-12 09:15:28,23610.15,0.0,,None
31,2026-03-12 17:59:54.039,NSE_INDEX|Nifty 50,1773287128864,2026-03-12 09:15:28,23614.55,0.0,,None
32,2026-03-12 17:59:54.039,NSE_INDEX|Nifty 50,1773287129394,2026-03-12 09:15:29,23612.05,0.0,,None
33,2026-03-12 17:59:54.039,NSE_INDEX|Nifty 50,1773287129857,2026-03-12 09:15:29,23614.7,0.0,,None
34,2026-03-12 17:59:54.040,NSE_INDEX|Nifty 50,1773287130439,2026-03-12 09:15:30,23613.3,0.0,,None
35,2026-03-12 17:59:54.040,NSE_INDEX|Nifty 50,1773287130909,2026-03-12 09:15:30,23605.1,0.0,,None
36,2026-03-12 17:59:54.040,NSE_INDEX|Nifty 50,1773287131442,2026-03-12 09:15:31,23606.0,0.0,,None
37,2026-03-12 17:59:54.040,NSE_INDEX|Nifty 50,1773287131934,2026-03-12 09:15:31,23605.45,0.0,,None
38,2026-03-12 17:59:54.040,NSE_INDEX|Nifty 50,1773287132432,2026-03-12 09:15:32,23606.3,0.0,,None
39,2026-03-12 17:59:54.040,NSE_INDEX|Nifty 50,1773287132857,2026-03-12 09:15:32,23604.3,0.0,,None
40,2026-03-12 17:59:54.041,NSE_INDEX|Nifty 50,1773287134385,2026-03-12 09:15:34,23593.95,0.0,,None
41,2026-03-12 17:59:54.041,NSE_INDEX|Nifty 50,1773287134857,2026-03-12 09:15:34,23595.6,0.0,,None
42,2026-03-12 17:59:54.041,NSE_INDEX|Nifty 50,1773287135452,2026-03-12 09:15:35,23594.1,0.0,,None
43,2026-03-12 17:59:54.041,NSE_INDEX|Nifty 50,1773287136412,2026-03-12 09:15:36,23595.4,0.0,,None
44,2026-03-12 17:59:54.041,NSE_INDEX|Nifty 50,1773287136879,2026-03-12 09:15:36,23596.6,0.0,,None
45,2026-03-12 17:59:54.042,NSE_INDEX|Nifty 50,1773287137365,2026-03-12 09:15:37,23596.25,0.0,,None
46,2026-03-12 17:59:54.042,NSE_INDEX|Nifty 50,1773287137857,2026-03-12 09:15:37,23596.65,0.0,,None
47,2026-03-12 17:59:54.042,NSE_INDEX|Nifty 50,1773287138353,2026-03-12 09:15:38,23592.25,0.0,,None
48,2026-03-12 17:59:54.042,NSE_INDEX|Nifty 50,1773287138899,2026-03-12 09:15:38,23593.85,0.0,,None
49,2026-03-12 17:59:54.042,NSE_INDEX|Nifty 50,1773287139360,2026-03-12 09:15:39,23593.5,0.0,,None
50,2026-03-12 17:59:54.042,NSE_INDEX|Nifty 50,1773287139882,2026-03-12 09:15:39,23595.85,0.0,,None
51,2026-03-12 17:59:54.043,NSE_INDEX|Nifty 50,1773287141357,2026-03-12 09:15:41,23594.95,0.0,,None
52,2026-03-12 17:59:54.043,NSE_INDEX|Nifty 50,1773287141868,2026-03-12 09:15:41,23599.1,0.0,,None
53,2026-03-12 17:59:54.043,NSE_INDEX|Nifty 50,1773287142398,2026-03-12 09:15:42,23592.9,0.0,,None
54,2026-03-12 17:59:54.043,NSE_INDEX|Nifty 50,1773287144375,2026-03-12 09:15:44,23589.0,0.0,,None
55,2026-03-12 17:59:54.043,NSE_INDEX|Nifty 50,1773287144856,2026-03-12 09:15:44,23590.4,0.0,,None
56,2026-03-12 17:59:54.044,NSE_INDEX|Nifty 50,1773287145373,2026-03-12 09:15:45,23587.8,0.0,,None
57,2026-03-12 17:59:54.044,NSE_INDEX|Nifty 50,1773287145861,2026-03-12 09:15:45,23587.3,0.0,,None
58,2026-03-12 17:59:54.044,NSE_INDEX|Nifty 50,1773287146413,2026-03-12 09:15:46,23588.5,0.0,,None
59,2026-03-12 17:59:54.044,NSE_INDEX|Nifty 50,1773287147881,2026-03-12 09:15:47,23583.4,0.0,,None
60,2026-03-12 17:59:54.044,NSE_INDEX|Nifty 50,1773287148358,2026-03-12 09:15:48,23583.25,0.0,,None
61,2026-03-12 17:59:54.044,NSE_INDEX|Nifty 50,1773287149402,2026-03-12 09:15:49,23588.3,0.0,,None
62,2026-03-12 17:59:54.045,NSE_INDEX|Nifty 50,1773287149908,2026-03-12 09:15:49,23589.95,0.0,,None
63,2026-03-12 17:59:54.045,NSE_INDEX|Nifty 50,1773287150353,2026-03-12 09:15:50,23593.85,0.0,,None
64,2026-03-12 17:59:54.045,NSE_INDEX|Nifty 50,1773287151392,2026-03-12 09:15:51,23597.75,0.0,,None
65,2026-03-12 17:59:54.045,NSE_INDEX|Nifty 50,1773287151913,2026-03-12 09:15:51,23596.15,0.0,,None
66,2026-03-12 17:59:54.046,NSE_INDEX|Nifty 50,1773287152355,2026-03-12 09:15:52,23600.25,0.0,,None
67,2026-03-12 17:59:54.046,NSE_INDEX|Nifty 50,1773287152857,2026-03-12 09:15:52,23601.25,0.0,,None
68,2026-03-12 17:59:54.046,NSE_INDEX|Nifty 50,1773287153934,2026-03-12 09:15:53,23601.45,0.0,,None
69,2026-03-12 17:59:54.046,NSE_INDEX|Nifty 50,1773287155393,2026-03-12 09:15:55,23591.3,0.0,,None
70,2026-03-12 17:59:54.046,NSE_INDEX|Nifty 50,1773287156441,2026-03-12 09:15:56,23587.0,0.0,,None
71,2026-03-12 17:59:54.046,NSE_INDEX|Nifty 50,1773287156859,2026-03-12 09:15:56,23586.25,0.0,,None
72,2026-03-12 17:59:54.047,NSE_INDEX|Nifty 50,1773287157364,2026-03-12 09:15:57,23589.9,0.0,,None
73,2026-03-12 17:59:54.047,NSE_INDEX|Nifty 50,1773287157872,2026-03-12 09:15:57,23585.6,0.0,,None
74,2026-03-12 17:59:54.047,NSE_INDEX|Nifty 50,1773287159857,2026-03-12 09:15:59,23585.9,0.0,,None
75,2026-03-12 17:59:54.047,NSE_INDEX|Nifty 50,1773287160600,2026-03-12 09:16:00,23586.35,0.0,,None
76,2026-03-12 17:59:54.047,NSE_INDEX|Nifty 50,1773287161372,2026-03-12 09:16:01,23590.5,0.0,,None
77,2026-03-12 17:59:54.048,NSE_INDEX|Nifty 50,1773287162498,2026-03-12 09:16:02,23592.3,0.0,,None
78,2026-03-12 17:59:54.048,NSE_INDEX|Nifty 50,1773287162878,2026-03-12 09:16:02,23596.25,0.0,,None
79,2026-03-12 17:59:54.048,NSE_INDEX|Nifty 50,1773287162933,2026-03-12 09:16:02,23596.25,0.0,,None
80,2026-03-12 17:59:54.048,NSE_INDEX|Nifty 50,1773287162939,2026-03-12 09:16:02,23596.25,0.0,,None
81,2026-03-12 17:59:54.048,NSE_INDEX|Nifty 50,1773287162949,2026-03-12 09:16:02,23596.25,0.0,,None
82,2026-03-12 17:59:54.048,NSE_INDEX|Nifty 50,1773287162955,2026-03-12 09:16:02,23596.25,0.0,,None
83,2026-03-12 17:59:54.049,NSE_INDEX|Nifty 50,1773287162960,2026-03-12 09:16:02,23596.25,0.0,,None
84,2026-03-12 17:59:54.049,NSE_INDEX|Nifty 50,1773287163424,2026-03-12 09:16:03,23596.25,0.0,,None
85,2026-03-12 17:59:54.049,NSE_INDEX|Nifty 50,1773287163434,2026-03-12 09:16:03,23596.25,0.0,,None
86,2026-03-12 17:59:54.050,NSE_INDEX|Nifty 50,1773287163444,2026-03-12 09:16:03,23596.25,0.0,,None
87,2026-03-12 17:59:54.050,NSE_INDEX|Nifty 50,1773287163460,2026-03-12 09:16:03,23596.25,0.0,,None
88,2026-03-12 17:59:54.050,NSE_INDEX|Nifty 50,1773287163470,2026-03-12 09:16:03,23596.25,0.0,,None
89,2026-03-12 17:59:54.051,NSE_INDEX|Nifty 50,1773287163481,2026-03-12 09:16:03,23596.25,0.0,,None
90,2026-03-12 17:59:54.051,NSE_INDEX|Nifty 50,1773287163496,2026-03-12 09:16:03,23596.25,0.0,,None
91,2026-03-12 17:59:54.051,NSE_INDEX|Nifty 50,1773287163507,2026-03-12 09:16:03,23596.25,0.0,,None
92,2026-03-12 17:59:54.051,NSE_INDEX|Nifty 50,1773287163513,2026-03-12 09:16:03,23596.25,0.0,,None
93,2026-03-12 17:59:54.051,NSE_INDEX|Nifty 50,1773287163528,2026-03-12 09:16:03,23596.25,0.0,,None
94,2026-03-12 17:59:54.052,NSE_INDEX|Nifty 50,1773287163887,2026-03-12 09:16:03,23592.85,0.0,,None
95,2026-03-12 17:59:54.052,NSE_INDEX|Nifty 50,1773287163965,2026-03-12 09:16:03,23592.85,0.0,,None
96,2026-03-12 17:59:54.052,NSE_INDEX|Nifty 50,1773287164046,2026-03-12 09:16:04,23595.7,0.0,,None
97,2026-03-12 17:59:54.052,NSE_INDEX|Nifty 50,1773287164395,2026-03-12 09:16:04,23595.7,0.0,,None
98,2026-03-12 17:59:54.052,NSE_INDEX|Nifty 50,1773287164400,2026-03-12 09:16:04,23595.7,0.0,,None
99,2026-03-12 17:59:54.053,NSE_INDEX|Nifty 50,1773287164493,2026-03-12 09:16:04,23594.4,0.0,,None
100,2026-03-12 17:59:54.053,NSE_INDEX|Nifty 50,1773287164735,2026-03-12 09:16:04,23594.4,0.0,,None
101,2026-03-12 17:59:54.053,NSE_INDEX|Nifty 50,1773287164740,2026-03-12 09:16:04,23594.4,0.0,,None
102,2026-03-12 17:59:54.054,NSE_INDEX|Nifty 50,1773287164745,2026-03-12 09:16:04,23594.4,0.0,,None
103,2026-03-12 17:59:54.054,NSE_INDEX|Nifty 50,1773287164751,2026-03-12 09:16:04,23594.4,0.0,,None
104,2026-03-12 17:59:54.054,NSE_INDEX|Nifty 50,1773287164756,2026-03-12 09:16:04,23594.4,0.0,,None
105,2026-03-12 17:59:54.054,NSE_INDEX|Nifty 50,1773287164757,2026-03-12 09:16:04,23594.4,0.0,,None
106,2026-03-12 17:59:54.054,NSE_INDEX|Nifty 50,1773287164889,2026-03-12 09:16:04,23596.25,0.0,,None
107,2026-03-12 17:59:54.055,NSE_INDEX|Nifty 50,1773287165252,2026-03-12 09:16:05,23596.25,0.0,,None
108,2026-03-12 17:59:54.055,NSE_INDEX|Nifty 50,1773287165273,2026-03-12 09:16:05,23596.25,0.0,,None
109,2026-03-12 17:59:54.055,NSE_INDEX|Nifty 50,1773287165278,2026-03-12 09:16:05,23596.25,0.0,,None
110,2026-03-12 17:59:54.055,NSE_INDEX|Nifty 50,1773287165283,2026-03-12 09:16:05,23596.25,0.0,,None
111,2026-03-12 17:59:54.056,NSE_INDEX|Nifty 50,1773287165289,2026-03-12 09:16:05,23596.25,0.0,,None
112,2026-03-12 17:59:54.056,NSE_INDEX|Nifty 50,1773287165294,2026-03-12 09:16:05,23596.25,0.0,,None
113,2026-03-12 17:59:54.056,NSE_INDEX|Nifty 50,1773287165299,2026-03-12 09:16:05,23596.25,0.0,,None
114,2026-03-12 17:59:54.056,NSE_INDEX|Nifty 50,1773287165320,2026-03-12 09:16:05,23596.25,0.0,,None
115,2026-03-12 17:59:54.056,NSE_INDEX|Nifty 50,1773287165641,2026-03-12 09:16:05,23595.5,0.0,,None
116,2026-03-12 17:59:54.056,NSE_INDEX|Nifty 50,1773287165646,2026-03-12 09:16:05,23595.5,0.0,,None
117,2026-03-12 17:59:54.057,NSE_INDEX|Nifty 50,1773287165647,2026-03-12 09:16:05,23595.5,0.0,,None
118,2026-03-12 17:59:54.057,NSE_INDEX|Nifty 50,1773287165652,2026-03-12 09:16:05,23595.5,0.0,,None
119,2026-03-12 17:59:54.057,NSE_INDEX|Nifty 50,1773287165657,2026-03-12 09:16:05,23595.5,0.0,,None
120,2026-03-12 17:59:54.057,NSE_INDEX|Nifty 50,1773287165658,2026-03-12 09:16:05,23595.5,0.0,,None
121,2026-03-12 17:59:54.057,NSE_INDEX|Nifty 50,1773287165668,2026-03-12 09:16:05,23595.5,0.0,,None
122,2026-03-12 17:59:54.058,NSE_INDEX|Nifty 50,1773287165673,2026-03-12 09:16:05,23595.5,0.0,,None
123,2026-03-12 17:59:54.058,NSE_INDEX|Nifty 50,1773287165679,2026-03-12 09:16:05,23595.5,0.0,,None
124,2026-03-12 17:59:54.058,NSE_INDEX|Nifty 50,1773287165684,2026-03-12 09:16:05,23595.5,0.0,,None
125,2026-03-12 17:59:54.058,NSE_INDEX|Nifty 50,1773287165689,2026-03-12 09:16:05,23595.5,0.0,,None
126,2026-03-12 17:59:54.059,NSE_INDEX|Nifty 50,1773287165916,2026-03-12 09:16:05,23592.6,0.0,,None
127,2026-03-12 17:59:54.059,NSE_INDEX|Nifty 50,1773287166293,2026-03-12 09:16:06,23592.6,0.0,,None
128,2026-03-12 17:59:54.059,NSE_INDEX|Nifty 50,1773287166298,2026-03-12 09:16:06,23592.6,0.0,,None
129,2026-03-12 17:59:54.060,NSE_INDEX|Nifty 50,1773287166304,2026-03-12 09:16:06,23592.6,0.0,,None
130,2026-03-12 17:59:54.060,NSE_INDEX|Nifty 50,1773287166309,2026-03-12 09:16:06,23592.6,0.0,,None
131,2026-03-12 17:59:54.060,NSE_INDEX|Nifty 50,1773287166314,2026-03-12 09:16:06,23592.6,0.0,,None
132,2026-03-12 17:59:54.060,NSE_INDEX|Nifty 50,1773287166320,2026-03-12 09:16:06,23592.6,0.0,,None
133,2026-03-12 17:59:54.060,NSE_INDEX|Nifty 50,1773287166325,2026-03-12 09:16:06,23592.6,0.0,,None
134,2026-03-12 17:59:54.061,NSE_INDEX|Nifty 50,1773287166335,2026-03-12 09:16:06,23592.6,0.0,,None
135,2026-03-12 17:59:54.061,NSE_INDEX|Nifty 50,1773287166340,2026-03-12 09:16:06,23592.6,0.0,,None
136,2026-03-12 17:59:54.061,NSE_INDEX|Nifty 50,1773287166414,2026-03-12 09:16:06,23594.4,0.0,,None
137,2026-03-12 17:59:54.061,NSE_INDEX|Nifty 50,1773287166717,2026-03-12 09:16:06,23594.4,0.0,,None
138,2026-03-12 17:59:54.061,NSE_INDEX|Nifty 50,1773287166727,2026-03-12 09:16:06,23594.4,0.0,,None
139,2026-03-12 17:59:54.062,NSE_INDEX|Nifty 50,1773287166733,2026-03-12 09:16:06,23594.4,0.0,,None
140,2026-03-12 17:59:54.062,NSE_INDEX|Nifty 50,1773287166738,2026-03-12 09:16:06,23594.4,0.0,,None
141,2026-03-12 17:59:54.062,NSE_INDEX|Nifty 50,1773287166744,2026-03-12 09:16:06,23594.4,0.0,,None
142,2026-03-12 17:59:54.062,NSE_INDEX|Nifty 50,1773287166749,2026-03-12 09:16:06,23594.4,0.0,,None
143,2026-03-12 17:59:54.062,NSE_INDEX|Nifty 50,1773287166886,2026-03-12 09:16:06,23592.55,0.0,,None
144,2026-03-12 17:59:54.062,NSE_INDEX|Nifty 50,1773287167207,2026-03-12 09:16:07,23592.55,0.0,,None
145,2026-03-12 17:59:54.063,NSE_INDEX|Nifty 50,1773287167212,2026-03-12 09:16:07,23592.55,0.0,,None
146,2026-03-12 17:59:54.063,NSE_INDEX|Nifty 50,1773287167213,2026-03-12 09:16:07,23592.55,0.0,,None
147,2026-03-12 17:59:54.063,NSE_INDEX|Nifty 50,1773287167223,2026-03-12 09:16:07,23592.55,0.0,,None
148,2026-03-12 17:59:54.063,NSE_INDEX|Nifty 50,1773287167233,2026-03-12 09:16:07,23592.55,0.0,,None
149,2026-03-12 17:59:54.064,NSE_INDEX|Nifty 50,1773287167384,2026-03-12 09:16:07,23593.15,0.0,,None
150,2026-03-12 17:59:54.064,NSE_INDEX|Nifty 50,1773287167736,2026-03-12 09:16:07,23593.15,0.0,,None
151,2026-03-12 17:59:54.064,NSE_INDEX|Nifty 50,1773287167747,2026-03-12 09:16:07,23593.15,0.0,,None
152,2026-03-12 17:59:54.064,NSE_INDEX|Nifty 50,1773287167757,2026-03-12 09:16:07,23593.15,0.0,,None
153,2026-03-12 17:59:54.064,NSE_INDEX|Nifty 50,1773287167758,2026-03-12 09:16:07,23593.15,0.0,,None
154,2026-03-12 17:59:54.065,NSE_INDEX|Nifty 50,1773287167768,2026-03-12 09:16:07,23593.15,0.0,,None
155,2026-03-12 17:59:54.065,NSE_INDEX|Nifty 50,1773287167779,2026-03-12 09:16:07,23593.15,0.0,,None
156,2026-03-12 17:59:54.065,NSE_INDEX|Nifty 50,1773287167789,2026-03-12 09:16:07,23593.15,0.0,,None
157,2026-03-12 17:59:54.066,NSE_INDEX|Nifty 50,1773287167800,2026-03-12 09:16:07,23593.15,0.0,,None
158,2026-03-12 17:59:54.066,NSE_INDEX|Nifty 50,1773287167810,2026-03-12 09:16:07,23593.15,0.0,,None
159,2026-03-12 17:59:54.066,NSE_INDEX|Nifty 50,1773287167831,2026-03-12 09:16:07,23593.15,0.0,,None
160,2026-03-12 17:59:54.067,NSE_INDEX|Nifty 50,1773287167915,2026-03-12 09:16:07,23592.0,0.0,,None
161,2026-03-12 17:59:54.067,NSE_INDEX|Nifty 50,1773287168392,2026-03-12 09:16:08,23592.75,0.0,,None
162,2026-03-12 17:59:54.067,NSE_INDEX|Nifty 50,1773287168453,2026-03-12 09:16:08,23592.75,0.0,,None
163,2026-03-12 17:59:54.068,NSE_INDEX|Nifty 50,1773287168464,2026-03-12 09:16:08,23592.75,0.0,,None
164,2026-03-12 17:59:54.068,NSE_INDEX|Nifty 50,1773287168469,2026-03-12 09:16:08,23592.75,0.0,,None
165,2026-03-12 17:59:54.068,NSE_INDEX|Nifty 50,1773287169078,2026-03-12 09:16:09,23594.9,0.0,,None
166,2026-03-12 17:59:54.068,NSE_INDEX|Nifty 50,1773287169088,2026-03-12 09:16:09,23594.9,0.0,,None
167,2026-03-12 17:59:54.069,NSE_INDEX|Nifty 50,1773287169089,2026-03-12 09:16:09,23594.9,0.0,,None
168,2026-03-12 17:59:54.069,NSE_INDEX|Nifty 50,1773287169094,2026-03-12 09:16:09,23594.9,0.0,,None
169,2026-03-12 17:59:54.069,NSE_INDEX|Nifty 50,1773287169407,2026-03-12 09:16:09,23596.9,0.0,,None
170,2026-03-12 17:59:54.069,NSE_INDEX|Nifty 50,1773287169648,2026-03-12 09:16:09,23596.9,0.0,,None
171,2026-03-12 17:59:54.069,NSE_INDEX|Nifty 50,1773287169654,2026-03-12 09:16:09,23596.9,0.0,,None
172,2026-03-12 17:59:54.069,NSE_INDEX|Nifty 50,1773287169698,2026-03-12 09:16:09,23596.9,0.0,,None
173,2026-03-12 17:59:54.070,NSE_INDEX|Nifty 50,1773287169709,2026-03-12 09:16:09,23596.9,0.0,,None
174,2026-03-12 17:59:54.070,NSE_INDEX|Nifty 50,1773287169714,2026-03-12 09:16:09,23596.9,0.0,,None
175,2026-03-12 17:59:54.070,NSE_INDEX|Nifty 50,1773287170514,2026-03-12 09:16:10,23600.7,0.0,,None
176,2026-03-12 17:59:54.070,NSE_INDEX|Nifty 50,1773287170530,2026-03-12 09:16:10,23600.7,0.0,,None
177,2026-03-12 17:59:54.070,NSE_INDEX|Nifty 50,1773287170541,2026-03-12 09:16:10,23600.7,0.0,,None
178,2026-03-12 17:59:54.070,NSE_INDEX|Nifty 50,1773287170547,2026-03-12 09:16:10,23600.7,0.0,,None
179,2026-03-12 17:59:54.071,NSE_INDEX|Nifty 50,1773287170949,2026-03-12 09:16:10,23602.9,0.0,,None
180,2026-03-12 17:59:54.071,NSE_INDEX|Nifty 50,1773287170954,2026-03-12 09:16:10,23602.9,0.0,,None
181,2026-03-12 17:59:54.071,NSE_INDEX|Nifty 50,1773287170960,2026-03-12 09:16:10,23602.9,0.0,,None
182,2026-03-12 17:59:54.071,NSE_INDEX|Nifty 50,1773287170965,2026-03-12 09:16:10,23602.9,0.0,,None
183,2026-03-12 17:59:54.071,NSE_INDEX|Nifty 50,1773287170980,2026-03-12 09:16:10,23602.9,0.0,,None
184,2026-03-12 17:59:54.072,NSE_INDEX|Nifty 50,1773287170986,2026-03-12 09:16:10,23602.9,0.0,,None
185,2026-03-12 17:59:54.072,NSE_INDEX|Nifty 50,1773287171001,2026-03-12 09:16:11,23602.9,0.0,,None
186,2026-03-12 17:59:54.072,NSE_INDEX|Nifty 50,1773287171002,2026-03-12 09:16:11,23602.9,0.0,,None
187,2026-03-12 17:59:54.073,NSE_INDEX|Nifty 50,1773287171007,2026-03-12 09:16:11,23602.9,0.0,,None
188,2026-03-12 17:59:54.073,NSE_INDEX|Nifty 50,1773287171539,2026-03-12 09:16:11,23603.35,0.0,,None
189,2026-03-12 17:59:54.073,NSE_INDEX|Nifty 50,1773287171768,2026-03-12 09:16:11,23603.35,0.0,,None
190,2026-03-12 17:59:54.073,NSE_INDEX|Nifty 50,1773287171769,2026-03-12 09:16:11,23603.35,0.0,,None
191,2026-03-12 17:59:54.074,NSE_INDEX|Nifty 50,1773287171780,2026-03-12 09:16:11,23603.35,0.0,,None
192,2026-03-12 17:59:54.074,NSE_INDEX|Nifty 50,1773287172394,2026-03-12 09:16:12,23605.2,0.0,,None
193,2026-03-12 17:59:54.074,NSE_INDEX|Nifty 50,1773287172640,2026-03-12 09:16:12,23605.2,0.0,,None
194,2026-03-12 17:59:54.074,NSE_INDEX|Nifty 50,1773287172641,2026-03-12 09:16:12,23605.2,0.0,,None
195,2026-03-12 17:59:54.074,NSE_INDEX|Nifty 50,1773287172646,2026-03-12 09:16:12,23605.2,0.0,,None
196,2026-03-12 17:59:54.075,NSE_INDEX|Nifty 50,1773287172647,2026-03-12 09:16:12,23605.2,0.0,,None
197,2026-03-12 17:59:54.075,NSE_INDEX|Nifty 50,1773287172652,2026-03-12 09:16:12,23605.2,0.0,,None
198,2026-03-12 17:59:54.075,NSE_INDEX|Nifty 50,1773287172653,2026-03-12 09:16:12,23605.2,0.0,,None
199,2026-03-12 17:59:54.076,NSE_INDEX|Nifty 50,1773287172658,2026-03-12 09:16:12,23605.2,0.0,,None
200,2026-03-12 17:59:54.076,NSE_INDEX|Nifty 50,1773287172663,2026-03-12 09:16:12,23605.2,0.0,,None
201,2026-03-12 17:59:54.076,NSE_INDEX|Nifty 50,1773287172869,2026-03-12 09:16:12,23607.25,0.0,,None
202,2026-03-12 17:59:54.076,NSE_INDEX|Nifty 50,1773287173377,2026-03-12 09:16:13,23608.4,0.0,,None
203,2026-03-12 17:59:54.076,NSE_INDEX|Nifty 50,1773287173870,2026-03-12 09:16:13,23604.65,0.0,,None
204,2026-03-12 17:59:54.077,NSE_INDEX|Nifty 50,1773287174400,2026-03-12 09:16:14,23604.45,0.0,,None
205,2026-03-12 17:59:54.077,NSE_INDEX|Nifty 50,1773287174885,2026-03-12 09:16:14,23604.3,0.0,,None
206,2026-03-12 17:59:54.077,NSE_INDEX|Nifty 50,1773287175412,2026-03-12 09:16:15,23607.4,0.0,,None
207,2026-03-12 17:59:54.077,NSE_INDEX|Nifty 50,1773287175857,2026-03-12 09:16:15,23606.8,0.0,,None
208,2026-03-12 17:59:54.078,NSE_INDEX|Nifty 50,1773287176358,2026-03-12 09:16:16,23602.75,0.0,,None
209,2026-03-12 17:59:54.078,NSE_INDEX|Nifty 50,1773287176857,2026-03-12 09:16:16,23602.8,0.0,,None
210,2026-03-12 17:59:54.078,NSE_INDEX|Nifty 50,1773287177361,2026-03-12 09:16:17,23605.15,0.0,,None
211,2026-03-12 17:59:54.078,NSE_INDEX|Nifty 50,1773287177982,2026-03-12 09:16:17,23606.6,0.0,,None
212,2026-03-12 17:59:54.078,NSE_INDEX|Nifty 50,1773287178355,2026-03-12 09:16:18,23605.5,0.0,,None
213,2026-03-12 17:59:54.079,NSE_INDEX|Nifty 50,1773287179363,2026-03-12 09:16:19,23600.3,0.0,,None
214,2026-03-12 17:59:54.079,NSE_INDEX|Nifty 50,1773287179878,2026-03-12 09:16:19,23599.15,0.0,,None
215,2026-03-12 17:59:54.079,NSE_INDEX|Nifty 50,1773287180415,2026-03-12 09:16:20,23595.95,0.0,,None
216,2026-03-12 17:59:54.079,NSE_INDEX|Nifty 50,1773287181959,2026-03-12 09:16:21,23586.6,0.0,,None
217,2026-03-12 17:59:54.079,NSE_INDEX|Nifty 50,1773287182364,2026-03-12 09:16:22,23588.3,0.0,,None
