ts,instrument,strike,expiry,ltp,oi
2026-01-09 09:15:00+05:30,NIFTY2612025800CE,25800.0,2026-01-20,250.3,315705.0
2026-01-09 09:15:01+05:30,NIFTY2612025800CE,25800.0,2026-01-20,250.3,315705.0
2026-01-09 09:15:02+05:30,NIFTY2612025800CE,25800.0,2026-01-20,250.3,315705.0
2026-01-09 09:15:03+05:30,NIFTY2612025800CE,25800.0,2026-01-20,250.3,315705.0
2026-01-09 09:15:04+05:30,NIFTY2612025800CE,25800.0,2026-01-20,250.3,315705.0
2026-01-09 09:15:05+05:30,NIFTY2612025800CE,25800.0,2026-01-20,250.3,315705.0
2026-01-09 09:15:06+05:30,NIFTY2612025800CE,25800.0,2026-01-20,250.3,315705.0
2026-01-09 09:15:07+05:30,NIFTY2612025800CE,25800.0,2026-01-20,250.3,315705.0
2026-01-09 09:15:08+05:30,NIFTY2612025800CE,25800.0,2026-01-20,250.1,315705.0
2026-01-09 09:15:09+05:30,NIFTY2612025800CE,25800.0,2026-01-20,250.1,315705.0
2026-01-09 09:15:10+05:30,NIFTY2612025800CE,25800.0,2026-01-20,250.95,315705.0
2026-01-09 09:15:11+05:30,NIFTY2612025800CE,25800.0,2026-01-20,250.95,315705.0
2026-01-09 09:15:12+05:30,NIFTY2612025800CE,25800.0,2026-01-20,250.95,315705.0
2026-01-09 09:15:13+05:30,NIFTY2612025800CE,25800.0,2026-01-20,252.25,315705.0
2026-01-09 09:15:14+05:30,NIFTY2612025800CE,25800.0,2026-01-20,252.25,315705.0
2026-01-09 09:15:15+05:30,NIFTY2612025800CE,25800.0,2026-01-20,253.05,315705.0
2026-01-09 09:15:16+05:30,NIFTY2612025800CE,25800.0,2026-01-20,253.05,315705.0
2026-01-09 09:15:17+05:30,NIFTY2612025800CE,25800.0,2026-01-20,252.75,315705.0
2026-01-09 09:15:18+05:30,NIFTY2612025800CE,25800.0,2026-01-20,252.75,315705.0
2026-01-09 09:15:19+05:30,NIFTY2612025800CE,25800.0,2026-01-20,252.75,315705.0
2026-01-09 09:15:20+05:30,NIFTY2612025800CE,25800.0,2026-01-20,254.15,315705.0
2026-01-09 09:15:21+05:30,NIFTY2612025800CE,25800.0,2026-01-20,254.15,315705.0
2026-01-09 09:15:22+05:30,NIFTY2612025800CE,25800.0,2026-01-20,254.15,315705.0
2026-01-09 09:15:23+05:30,NIFTY2612025800CE,25800.0,2026-01-20,256.65,315705.0
2026-01-09 09:15:24+05:30,NIFTY2612025800CE,25800.0,2026-01-20,256.65,315705.0
2026-01-09 09:15:25+05:30,NIFTY2612025800CE,25800.0,2026-01-20,261.85,315705.0
2026-01-09 09:15:26+05:30,NIFTY2612025800CE,25800.0,2026-01-20,261.85,315705.0
2026-01-09 09:15:27+05:30,NIFTY2612025800CE,25800.0,2026-01-20,262.65,315705.0
2026-01-09 09:15:28+05:30,NIFTY2612025800CE,25800.0,2026-01-20,262.65,315705.0
2026-01-09 09:15:29+05:30,NIFTY2612025800CE,25800.0,2026-01-20,264.5,315705.0
2026-01-09 09:15:30+05:30,NIFTY2612025800CE,25800.0,2026-01-20,264.45,315705.0
2026-01-09 09:15:31+05:30,NIFTY2612025800CE,25800.0,2026-01-20,263.5,315705.0
2026-01-09 09:15:32+05:30,NIFTY2612025800CE,25800.0,2026-01-20,264.2,315705.0
2026-01-09 09:15:33+05:30,NIFTY2612025800CE,25800.0,2026-01-20,264.7,315705.0
2026-01-09 09:15:34+05:30,NIFTY2612025800CE,25800.0,2026-01-20,264.7,315705.0
2026-01-09 09:15:35+05:30,NIFTY2612025800CE,25800.0,2026-01-20,266.5,315705.0
2026-01-09 09:15:36+05:30,NIFTY2612025800CE,25800.0,2026-01-20,266.5,315705.0
2026-01-09 09:15:37+05:30,NIFTY2612025800CE,25800.0,2026-01-20,268.15,315705.0
2026-01-09 09:15:38+05:30,NIFTY2612025800CE,25800.0,2026-01-20,268.15,315705.0
2026-01-09 09:15:39+05:30,NIFTY2612025800CE,25800.0,2026-01-20,265.55,315705.0
2026-01-09 09:15:40+05:30,NIFTY2612025800CE,25800.0,2026-01-20,267.75,315705.0
2026-01-09 09:15:41+05:30,NIFTY2612025800CE,25800.0,2026-01-20,267.65,315705.0
2026-01-09 09:15:42+05:30,NIFTY2612025800CE,25800.0,2026-01-20,267.5,315705.0
2026-01-09 09:15:43+05:30,NIFTY2612025800CE,25800.0,2026-01-20,269.0,315705.0
2026-01-09 09:15:44+05:30,NIFTY2612025800CE,25800.0,2026-01-20,264.0,315705.0
2026-01-09 09:15:45+05:30,NIFTY2612025800CE,25800.0,2026-01-20,264.0,315705.0
2026-01-09 09:15:46+05:30,NIFTY2612025800CE,25800.0,2026-01-20,265.55,315705.0
2026-01-09 09:15:47+05:30,NIFTY2612025800CE,25800.0,2026-01-20,265.55,315705.0
2026-01-09 09:15:48+05:30,NIFTY2612025800CE,25800.0,2026-01-20,262.95,315705.0
2026-01-09 09:15:49+05:30,NIFTY2612025800CE,25800.0,2026-01-20,263.4,315705.0
2026-01-09 09:15:50+05:30,NIFTY2612025800CE,25800.0,2026-01-20,261.95,315705.0
2026-01-09 09:15:51+05:30,NIFTY2612025800CE,25800.0,2026-01-20,260.0,315705.0
2026-01-09 09:15:52+05:30,NIFTY2612025800CE,25800.0,2026-01-20,260.65,315705.0
2026-01-09 09:15:53+05:30,NIFTY2612025800CE,25800.0,2026-01-20,258.0,315705.0
2026-01-09 09:15:54+05:30,NIFTY2612025800CE,25800.0,2026-01-20,256.8,315705.0
2026-01-09 09:15:55+05:30,NIFTY2612025800CE,25800.0,2026-01-20,255.9,315705.0
2026-01-09 09:15:56+05:30,NIFTY2612025800CE,25800.0,2026-01-20,254.0,315705.0
2026-01-09 09:15:57+05:30,NIFTY2612025800CE,25800.0,2026-01-20,254.6,315705.0
2026-01-09 09:15:58+05:30,NIFTY2612025800CE,25800.0,2026-01-20,253.0,315705.0
2026-01-09 09:15:59+05:30,NIFTY2612025800CE,25800.0,2026-01-20,255.4,315705.0
2026-01-09 09:16:00+05:30,NIFTY2612025800CE,25800.0,2026-01-20,259.5,315705.0
2026-01-09 09:16:01+05:30,NIFTY2612025800CE,25800.0,2026-01-20,259.5,315705.0
2026-01-09 09:16:02+05:30,NIFTY2612025800CE,25800.0,2026-01-20,259.5,315705.0
2026-01-09 09:16:03+05:30,NIFTY2612025800CE,25800.0,2026-01-20,259.5,315705.0
2026-01-09 09:16:04+05:30,NIFTY2612025800CE,25800.0,2026-01-20,260.1,315705.0
2026-01-09 09:16:05+05:30,NIFTY2612025800CE,25800.0,2026-01-20,259.35,315705.0
2026-01-09 09:16:06+05:30,NIFTY2612025800CE,25800.0,2026-01-20,262.1,315705.0
2026-01-09 09:16:07+05:30,NIFTY2612025800CE,25800.0,2026-01-20,262.5,315705.0
2026-01-09 09:16:08+05:30,NIFTY2612025800CE,25800.0,2026-01-20,261.4,315705.0
2026-01-09 09:16:09+05:30,NIFTY2612025800CE,25800.0,2026-01-20,260.95,315705.0
2026-01-09 09:16:10+05:30,NIFTY2612025800CE,25800.0,2026-01-20,261.45,315705.0
2026-01-09 09:16:11+05:30,NIFTY2612025800CE,25800.0,2026-01-20,261.45,315705.0
