ts,instrument,strike,expiry,ltp,oi
2026-01-09 09:15:00+05:30,NIFTY2611325950PE,25950.0,2026-01-13,111.7,2820480.0
2026-01-09 09:15:01+05:30,NIFTY2611325950PE,25950.0,2026-01-13,111.7,2820480.0
2026-01-09 09:15:02+05:30,NIFTY2611325950PE,25950.0,2026-01-13,111.7,2820480.0
2026-01-09 09:15:03+05:30,NIFTY2611325950PE,25950.0,2026-01-13,111.7,2820480.0
2026-01-09 09:15:04+05:30,NIFTY2611325950PE,25950.0,2026-01-13,111.7,2820480.0
2026-01-09 09:15:05+05:30,NIFTY2611325950PE,25950.0,2026-01-13,111.7,2820480.0
2026-01-09 09:15:06+05:30,NIFTY2611325950PE,25950.0,2026-01-13,111.7,2820480.0
2026-01-09 09:15:07+05:30,NIFTY2611325950PE,25950.0,2026-01-13,111.7,2820480.0
2026-01-09 09:15:08+05:30,NIFTY2611325950PE,25950.0,2026-01-13,111.7,2820480.0
2026-01-09 09:15:09+05:30,NIFTY2611325950PE,25950.0,2026-01-13,109.05,2820480.0
2026-01-09 09:15:10+05:30,NIFTY2611325950PE,25950.0,2026-01-13,109.05,2820480.0
2026-01-09 09:15:11+05:30,NIFTY2611325950PE,25950.0,2026-01-13,109.05,2820480.0
2026-01-09 09:15:12+05:30,NIFTY2611325950PE,25950.0,2026-01-13,109.9,2820480.0
2026-01-09 09:15:13+05:30,NIFTY2611325950PE,25950.0,2026-01-13,109.9,2820480.0
2026-01-09 09:15:14+05:30,NIFTY2611325950PE,25950.0,2026-01-13,108.25,2820480.0
2026-01-09 09:15:15+05:30,NIFTY2611325950PE,25950.0,2026-01-13,108.25,2820480.0
2026-01-09 09:15:16+05:30,NIFTY2611325950PE,25950.0,2026-01-13,107.3,2820480.0
2026-01-09 09:15:17+05:30,NIFTY2611325950PE,25950.0,2026-01-13,107.3,2820480.0
2026-01-09 09:15:18+05:30,NIFTY2611325950PE,25950.0,2026-01-13,109.8,2820480.0
2026-01-09 09:15:19+05:30,NIFTY2611325950PE,25950.0,2026-01-13,109.8,2820480.0
