ts,instrument,strike,expiry,ltp,oi
2026-01-05 09:15:00+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.95,9923095.0
2026-01-05 09:15:01+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.95,9923095.0
2026-01-05 09:15:02+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.95,9923095.0
2026-01-05 09:15:03+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.95,9923095.0
2026-01-05 09:15:04+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.95,9923095.0
2026-01-05 09:15:05+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.95,9923095.0
2026-01-05 09:15:06+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.95,9923095.0
2026-01-05 09:15:07+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.95,9923095.0
2026-01-05 09:15:08+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.95,9923095.0
2026-01-05 09:15:09+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.95,9923095.0
2026-01-05 09:15:10+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.95,9923095.0
2026-01-05 09:15:11+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.95,9923095.0
2026-01-05 09:15:12+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.95,9923095.0
2026-01-05 09:15:13+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.95,9923095.0
2026-01-05 09:15:14+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.05,9923095.0
2026-01-05 09:15:15+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.05,9923095.0
2026-01-05 09:15:16+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.05,9923095.0
2026-01-05 09:15:17+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.05,9923095.0
2026-01-05 09:15:18+05:30,NIFTY2610626250PE,26250.0,2026-01-06,24.5,9923095.0
2026-01-05 09:15:19+05:30,NIFTY2610626250PE,26250.0,2026-01-06,24.95,9923095.0
2026-01-05 09:15:20+05:30,NIFTY2610626250PE,26250.0,2026-01-06,24.95,9923095.0
2026-01-05 09:15:21+05:30,NIFTY2610626250PE,26250.0,2026-01-06,24.95,9923095.0
2026-01-05 09:15:22+05:30,NIFTY2610626250PE,26250.0,2026-01-06,24.95,9923095.0
2026-01-05 09:15:23+05:30,NIFTY2610626250PE,26250.0,2026-01-06,24.95,9923095.0
2026-01-05 09:15:24+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.4,9923095.0
2026-01-05 09:15:25+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.4,9923095.0
2026-01-05 09:15:26+05:30,NIFTY2610626250PE,26250.0,2026-01-06,25.4,9923095.0
2026-01-05 09:15:27+05:30,NIFTY2610626250PE,26250.0,2026-01-06,26.0,9923095.0
2026-01-05 09:15:28+05:30,NIFTY2610626250PE,26250.0,2026-01-06,26.35,9923095.0
2026-01-05 09:15:29+05:30,NIFTY2610626250PE,26250.0,2026-01-06,26.5,9923095.0
2026-01-05 09:15:30+05:30,NIFTY2610626250PE,26250.0,2026-01-06,26.55,9923095.0
2026-01-05 09:15:31+05:30,NIFTY2610626250PE,26250.0,2026-01-06,27.4,9923095.0
2026-01-05 09:15:32+05:30,NIFTY2610626250PE,26250.0,2026-01-06,27.35,9923095.0
2026-01-05 09:15:33+05:30,NIFTY2610626250PE,26250.0,2026-01-06,27.95,9923095.0
2026-01-05 09:15:34+05:30,NIFTY2610626250PE,26250.0,2026-01-06,27.85,9923095.0
2026-01-05 09:15:35+05:30,NIFTY2610626250PE,26250.0,2026-01-06,28.3,9923095.0
2026-01-05 09:15:36+05:30,NIFTY2610626250PE,26250.0,2026-01-06,28.65,9923095.0
2026-01-05 09:15:37+05:30,NIFTY2610626250PE,26250.0,2026-01-06,28.3,9923095.0
2026-01-05 09:15:38+05:30,NIFTY2610626250PE,26250.0,2026-01-06,28.45,9923095.0
2026-01-05 09:15:39+05:30,NIFTY2610626250PE,26250.0,2026-01-06,28.7,9923095.0
2026-01-05 09:15:40+05:30,NIFTY2610626250PE,26250.0,2026-01-06,28.25,9923095.0
2026-01-05 09:15:41+05:30,NIFTY2610626250PE,26250.0,2026-01-06,28.0,9923095.0
2026-01-05 09:15:42+05:30,NIFTY2610626250PE,26250.0,2026-01-06,28.3,9923095.0
2026-01-05 09:15:43+05:30,NIFTY2610626250PE,26250.0,2026-01-06,28.5,9923095.0
2026-01-05 09:15:44+05:30,NIFTY2610626250PE,26250.0,2026-01-06,28.55,9923095.0
2026-01-05 09:15:45+05:30,NIFTY2610626250PE,26250.0,2026-01-06,28.5,9923095.0
2026-01-05 09:15:46+05:30,NIFTY2610626250PE,26250.0,2026-01-06,29.25,9923095.0
2026-01-05 09:15:47+05:30,NIFTY2610626250PE,26250.0,2026-01-06,29.3,9923095.0
2026-01-05 09:15:48+05:30,NIFTY2610626250PE,26250.0,2026-01-06,29.1,9923095.0
2026-01-05 09:15:49+05:30,NIFTY2610626250PE,26250.0,2026-01-06,29.45,9923095.0
2026-01-05 09:15:50+05:30,NIFTY2610626250PE,26250.0,2026-01-06,29.7,9923095.0
2026-01-05 09:15:51+05:30,NIFTY2610626250PE,26250.0,2026-01-06,29.7,9923095.0
2026-01-05 09:15:52+05:30,NIFTY2610626250PE,26250.0,2026-01-06,29.55,9923095.0
2026-01-05 09:15:53+05:30,NIFTY2610626250PE,26250.0,2026-01-06,29.55,9923095.0
2026-01-05 09:15:54+05:30,NIFTY2610626250PE,26250.0,2026-01-06,29.75,9923095.0
2026-01-05 09:15:55+05:30,NIFTY2610626250PE,26250.0,2026-01-06,29.95,9923095.0
2026-01-05 09:15:56+05:30,NIFTY2610626250PE,26250.0,2026-01-06,30.1,9923095.0
2026-01-05 09:15:57+05:30,NIFTY2610626250PE,26250.0,2026-01-06,31.4,9923095.0
2026-01-05 09:15:58+05:30,NIFTY2610626250PE,26250.0,2026-01-06,31.6,9923095.0
2026-01-05 09:15:59+05:30,NIFTY2610626250PE,26250.0,2026-01-06,31.95,9923095.0
2026-01-05 09:16:00+05:30,NIFTY2610626250PE,26250.0,2026-01-06,32.8,9923095.0
2026-01-05 09:16:01+05:30,NIFTY2610626250PE,26250.0,2026-01-06,32.8,9923095.0
2026-01-05 09:16:02+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.75,9923095.0
2026-01-05 09:16:03+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.75,9923095.0
2026-01-05 09:16:04+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.3,9923095.0
2026-01-05 09:16:05+05:30,NIFTY2610626250PE,26250.0,2026-01-06,32.8,9923095.0
2026-01-05 09:16:06+05:30,NIFTY2610626250PE,26250.0,2026-01-06,32.8,9923095.0
2026-01-05 09:16:07+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.25,9923095.0
2026-01-05 09:16:08+05:30,NIFTY2610626250PE,26250.0,2026-01-06,32.45,10535720.0
2026-01-05 09:16:09+05:30,NIFTY2610626250PE,26250.0,2026-01-06,32.7,10535720.0
2026-01-05 09:16:10+05:30,NIFTY2610626250PE,26250.0,2026-01-06,32.8,10535720.0
2026-01-05 09:16:11+05:30,NIFTY2610626250PE,26250.0,2026-01-06,32.55,10535720.0
2026-01-05 09:16:12+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.6,10535720.0
2026-01-05 09:16:13+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.7,10535720.0
2026-01-05 09:16:14+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.35,10535720.0
2026-01-05 09:16:15+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.45,10535720.0
2026-01-05 09:16:16+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.1,10535720.0
2026-01-05 09:16:17+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.2,10535720.0
2026-01-05 09:16:18+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.8,10535720.0
2026-01-05 09:16:19+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.55,10535720.0
2026-01-05 09:16:20+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.75,10535720.0
2026-01-05 09:16:21+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.6,10535720.0
2026-01-05 09:16:22+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.7,10535720.0
2026-01-05 09:16:23+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.1,10535720.0
2026-01-05 09:16:24+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.5,10535720.0
2026-01-05 09:16:25+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.45,10535720.0
2026-01-05 09:16:26+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.25,10535720.0
2026-01-05 09:16:27+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.7,10535720.0
2026-01-05 09:16:28+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.55,10535720.0
2026-01-05 09:16:29+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.0,10535720.0
2026-01-05 09:16:30+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.75,10535720.0
2026-01-05 09:16:31+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.4,10535720.0
2026-01-05 09:16:32+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.2,10535720.0
2026-01-05 09:16:33+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.15,10535720.0
2026-01-05 09:16:34+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.15,10535720.0
2026-01-05 09:16:35+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.85,10535720.0
2026-01-05 09:16:36+05:30,NIFTY2610626250PE,26250.0,2026-01-06,36.65,10535720.0
2026-01-05 09:16:37+05:30,NIFTY2610626250PE,26250.0,2026-01-06,36.8,10535720.0
2026-01-05 09:16:38+05:30,NIFTY2610626250PE,26250.0,2026-01-06,37.2,10535720.0
2026-01-05 09:16:39+05:30,NIFTY2610626250PE,26250.0,2026-01-06,37.2,10535720.0
2026-01-05 09:16:40+05:30,NIFTY2610626250PE,26250.0,2026-01-06,37.0,10535720.0
2026-01-05 09:16:41+05:30,NIFTY2610626250PE,26250.0,2026-01-06,37.45,10535720.0
2026-01-05 09:16:42+05:30,NIFTY2610626250PE,26250.0,2026-01-06,38.15,10535720.0
2026-01-05 09:16:43+05:30,NIFTY2610626250PE,26250.0,2026-01-06,38.65,10535720.0
2026-01-05 09:16:44+05:30,NIFTY2610626250PE,26250.0,2026-01-06,38.95,10535720.0
2026-01-05 09:16:45+05:30,NIFTY2610626250PE,26250.0,2026-01-06,38.65,10535720.0
2026-01-05 09:16:46+05:30,NIFTY2610626250PE,26250.0,2026-01-06,37.3,10535720.0
2026-01-05 09:16:47+05:30,NIFTY2610626250PE,26250.0,2026-01-06,37.3,10535720.0
2026-01-05 09:16:48+05:30,NIFTY2610626250PE,26250.0,2026-01-06,37.3,10535720.0
2026-01-05 09:16:49+05:30,NIFTY2610626250PE,26250.0,2026-01-06,37.0,10535720.0
2026-01-05 09:16:50+05:30,NIFTY2610626250PE,26250.0,2026-01-06,36.3,10535720.0
2026-01-05 09:16:51+05:30,NIFTY2610626250PE,26250.0,2026-01-06,36.3,10535720.0
2026-01-05 09:16:52+05:30,NIFTY2610626250PE,26250.0,2026-01-06,36.0,10535720.0
2026-01-05 09:16:53+05:30,NIFTY2610626250PE,26250.0,2026-01-06,36.0,10535720.0
2026-01-05 09:16:54+05:30,NIFTY2610626250PE,26250.0,2026-01-06,36.45,10535720.0
2026-01-05 09:16:55+05:30,NIFTY2610626250PE,26250.0,2026-01-06,36.5,10535720.0
2026-01-05 09:16:56+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.7,10535720.0
2026-01-05 09:16:57+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.4,10535720.0
2026-01-05 09:16:58+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.4,10535720.0
2026-01-05 09:16:59+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.65,10535720.0
2026-01-05 09:17:00+05:30,NIFTY2610626250PE,26250.0,2026-01-06,36.4,10535720.0
2026-01-05 09:17:01+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.65,10535720.0
2026-01-05 09:17:02+05:30,NIFTY2610626250PE,26250.0,2026-01-06,36.85,10535720.0
2026-01-05 09:17:03+05:30,NIFTY2610626250PE,26250.0,2026-01-06,36.85,10535720.0
2026-01-05 09:17:04+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.95,10535720.0
2026-01-05 09:17:05+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.35,10535720.0
2026-01-05 09:17:06+05:30,NIFTY2610626250PE,26250.0,2026-01-06,36.0,10535720.0
2026-01-05 09:17:07+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.85,10535720.0
2026-01-05 09:17:08+05:30,NIFTY2610626250PE,26250.0,2026-01-06,36.75,10535720.0
2026-01-05 09:17:09+05:30,NIFTY2610626250PE,26250.0,2026-01-06,36.2,10535720.0
2026-01-05 09:17:10+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.85,10535720.0
2026-01-05 09:17:11+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.0,10535720.0
2026-01-05 09:17:12+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.0,10535720.0
2026-01-05 09:17:13+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.45,10535720.0
2026-01-05 09:17:14+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.45,10535720.0
2026-01-05 09:17:15+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.9,10535720.0
2026-01-05 09:17:16+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.45,10535720.0
2026-01-05 09:17:17+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.2,10535720.0
2026-01-05 09:17:18+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.2,10535720.0
2026-01-05 09:17:19+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.4,10535720.0
2026-01-05 09:17:20+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.5,10535720.0
2026-01-05 09:17:21+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.45,10535720.0
2026-01-05 09:17:22+05:30,NIFTY2610626250PE,26250.0,2026-01-06,36.25,10535720.0
2026-01-05 09:17:23+05:30,NIFTY2610626250PE,26250.0,2026-01-06,36.25,10535720.0
2026-01-05 09:17:24+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.95,10535720.0
2026-01-05 09:17:25+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.6,10535720.0
2026-01-05 09:17:26+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.6,10535720.0
2026-01-05 09:17:27+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.7,10535720.0
2026-01-05 09:17:28+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.7,10535720.0
2026-01-05 09:17:29+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.7,10535720.0
2026-01-05 09:17:30+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.35,10535720.0
2026-01-05 09:17:31+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.35,10535720.0
2026-01-05 09:17:32+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.05,10535720.0
2026-01-05 09:17:33+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.05,10535720.0
2026-01-05 09:17:34+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.35,10535720.0
2026-01-05 09:17:35+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.35,10535720.0
2026-01-05 09:17:36+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.3,10535720.0
2026-01-05 09:17:37+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.55,10535720.0
2026-01-05 09:17:38+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.45,10535720.0
2026-01-05 09:17:39+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.55,10535720.0
2026-01-05 09:17:40+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.65,10535720.0
2026-01-05 09:17:41+05:30,NIFTY2610626250PE,26250.0,2026-01-06,35.2,10535720.0
2026-01-05 09:17:42+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.95,10535720.0
2026-01-05 09:17:43+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.9,10535720.0
2026-01-05 09:17:44+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.9,10535720.0
2026-01-05 09:17:45+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.9,10535720.0
2026-01-05 09:17:46+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.1,10535720.0
2026-01-05 09:17:47+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.05,10535720.0
2026-01-05 09:17:48+05:30,NIFTY2610626250PE,26250.0,2026-01-06,34.2,10535720.0
2026-01-05 09:17:49+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.65,10535720.0
2026-01-05 09:17:50+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.2,10535720.0
2026-01-05 09:17:51+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.35,10535720.0
2026-01-05 09:17:52+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.2,10535720.0
2026-01-05 09:17:53+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.7,10535720.0
2026-01-05 09:17:54+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.35,10535720.0
2026-01-05 09:17:55+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.8,10535720.0
2026-01-05 09:17:56+05:30,NIFTY2610626250PE,26250.0,2026-01-06,32.95,10535720.0
2026-01-05 09:17:57+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.1,10535720.0
2026-01-05 09:17:58+05:30,NIFTY2610626250PE,26250.0,2026-01-06,33.2,10535720.0
2026-01-05 09:17:59+05:30,NIFTY2610626250PE,26250.0,2026-01-06,32.8,10535720.0
2026-01-05 09:18:00+05:30,NIFTY2610626250PE,26250.0,2026-01-06,32.2,10535720.0
2026-01-05 09:18:01+05:30,NIFTY2610626250PE,26250.0,2026-01-06,32.3,10535720.0
2026-01-05 09:18:02+05:30,NIFTY2610626250PE,26250.0,2026-01-06,31.8,10535720.0
2026-01-05 09:18:03+05:30,NIFTY2610626250PE,26250.0,2026-01-06,31.4,10535720.0
2026-01-05 09:18:04+05:30,NIFTY2610626250PE,26250.0,2026-01-06,31.0,10535720.0
2026-01-05 09:18:05+05:30,NIFTY2610626250PE,26250.0,2026-01-06,31.5,10535720.0
2026-01-05 09:18:06+05:30,NIFTY2610626250PE,26250.0,2026-01-06,31.3,10535720.0
2026-01-05 09:18:07+05:30,NIFTY2610626250PE,26250.0,2026-01-06,30.9,10535720.0
2026-01-05 09:18:08+05:30,NIFTY2610626250PE,26250.0,2026-01-06,31.6,10535720.0
2026-01-05 09:18:09+05:30,NIFTY2610626250PE,26250.0,2026-01-06,31.45,10535720.0
2026-01-05 09:18:10+05:30,NIFTY2610626250PE,26250.0,2026-01-06,31.5,10535720.0
