ts,instrument,strike,expiry,ltp,oi
2026-01-05 09:15:00+05:30,NIFTY2611326450CE,26450.0,2026-01-13,116.05,401700.0
2026-01-05 09:15:01+05:30,NIFTY2611326450CE,26450.0,2026-01-13,116.05,401700.0
2026-01-05 09:15:02+05:30,NIFTY2611326450CE,26450.0,2026-01-13,116.05,401700.0
2026-01-05 09:15:03+05:30,NIFTY2611326450CE,26450.0,2026-01-13,116.05,401700.0
2026-01-05 09:15:04+05:30,NIFTY2611326450CE,26450.0,2026-01-13,116.05,401700.0
2026-01-05 09:15:05+05:30,NIFTY2611326450CE,26450.0,2026-01-13,116.05,401700.0
2026-01-05 09:15:06+05:30,NIFTY2611326450CE,26450.0,2026-01-13,116.05,401700.0
2026-01-05 09:15:07+05:30,NIFTY2611326450CE,26450.0,2026-01-13,116.05,401700.0
2026-01-05 09:15:08+05:30,NIFTY2611326450CE,26450.0,2026-01-13,116.05,401700.0
2026-01-05 09:15:09+05:30,NIFTY2611326450CE,26450.0,2026-01-13,116.05,401700.0
2026-01-05 09:15:10+05:30,NIFTY2611326450CE,26450.0,2026-01-13,116.2,401700.0
2026-01-05 09:15:11+05:30,NIFTY2611326450CE,26450.0,2026-01-13,116.2,401700.0
2026-01-05 09:15:12+05:30,NIFTY2611326450CE,26450.0,2026-01-13,116.85,401700.0
2026-01-05 09:15:13+05:30,NIFTY2611326450CE,26450.0,2026-01-13,116.85,401700.0
2026-01-05 09:15:14+05:30,NIFTY2611326450CE,26450.0,2026-01-13,116.85,401700.0
2026-01-05 09:15:15+05:30,NIFTY2611326450CE,26450.0,2026-01-13,118.1,401700.0
2026-01-05 09:15:16+05:30,NIFTY2611326450CE,26450.0,2026-01-13,118.1,401700.0
2026-01-05 09:15:17+05:30,NIFTY2611326450CE,26450.0,2026-01-13,119.9,401700.0
2026-01-05 09:15:18+05:30,NIFTY2611326450CE,26450.0,2026-01-13,119.9,401700.0
2026-01-05 09:15:19+05:30,NIFTY2611326450CE,26450.0,2026-01-13,119.9,401700.0
2026-01-05 09:15:20+05:30,NIFTY2611326450CE,26450.0,2026-01-13,120.0,401700.0
2026-01-05 09:15:21+05:30,NIFTY2611326450CE,26450.0,2026-01-13,120.0,401700.0
2026-01-05 09:15:22+05:30,NIFTY2611326450CE,26450.0,2026-01-13,120.0,401700.0
2026-01-05 09:15:23+05:30,NIFTY2611326450CE,26450.0,2026-01-13,120.0,401700.0
2026-01-05 09:15:24+05:30,NIFTY2611326450CE,26450.0,2026-01-13,120.0,401700.0
2026-01-05 09:15:25+05:30,NIFTY2611326450CE,26450.0,2026-01-13,120.0,401700.0
2026-01-05 09:15:26+05:30,NIFTY2611326450CE,26450.0,2026-01-13,120.0,401700.0
2026-01-05 09:15:27+05:30,NIFTY2611326450CE,26450.0,2026-01-13,116.85,401700.0
2026-01-05 09:15:28+05:30,NIFTY2611326450CE,26450.0,2026-01-13,116.45,401700.0
2026-01-05 09:15:29+05:30,NIFTY2611326450CE,26450.0,2026-01-13,116.8,401700.0
2026-01-05 09:15:30+05:30,NIFTY2611326450CE,26450.0,2026-01-13,116.8,401700.0
2026-01-05 09:15:31+05:30,NIFTY2611326450CE,26450.0,2026-01-13,116.4,401700.0
2026-01-05 09:15:32+05:30,NIFTY2611326450CE,26450.0,2026-01-13,115.85,401700.0
2026-01-05 09:15:33+05:30,NIFTY2611326450CE,26450.0,2026-01-13,114.35,401700.0
2026-01-05 09:15:34+05:30,NIFTY2611326450CE,26450.0,2026-01-13,113.95,401700.0
2026-01-05 09:15:35+05:30,NIFTY2611326450CE,26450.0,2026-01-13,113.95,401700.0
2026-01-05 09:15:36+05:30,NIFTY2611326450CE,26450.0,2026-01-13,113.95,401700.0
2026-01-05 09:15:37+05:30,NIFTY2611326450CE,26450.0,2026-01-13,113.95,401700.0
2026-01-05 09:15:38+05:30,NIFTY2611326450CE,26450.0,2026-01-13,112.75,401700.0
2026-01-05 09:15:39+05:30,NIFTY2611326450CE,26450.0,2026-01-13,112.65,401700.0
2026-01-05 09:15:40+05:30,NIFTY2611326450CE,26450.0,2026-01-13,113.2,401700.0
2026-01-05 09:15:41+05:30,NIFTY2611326450CE,26450.0,2026-01-13,113.2,401700.0
2026-01-05 09:15:42+05:30,NIFTY2611326450CE,26450.0,2026-01-13,113.9,401700.0
2026-01-05 09:15:43+05:30,NIFTY2611326450CE,26450.0,2026-01-13,112.9,401700.0
2026-01-05 09:15:44+05:30,NIFTY2611326450CE,26450.0,2026-01-13,114.0,401700.0
2026-01-05 09:15:45+05:30,NIFTY2611326450CE,26450.0,2026-01-13,113.2,401700.0
2026-01-05 09:15:46+05:30,NIFTY2611326450CE,26450.0,2026-01-13,111.9,401700.0
2026-01-05 09:15:47+05:30,NIFTY2611326450CE,26450.0,2026-01-13,111.05,401700.0
2026-01-05 09:15:48+05:30,NIFTY2611326450CE,26450.0,2026-01-13,110.2,401700.0
2026-01-05 09:15:49+05:30,NIFTY2611326450CE,26450.0,2026-01-13,109.9,401700.0
2026-01-05 09:15:50+05:30,NIFTY2611326450CE,26450.0,2026-01-13,109.8,401700.0
2026-01-05 09:15:51+05:30,NIFTY2611326450CE,26450.0,2026-01-13,108.6,401700.0
2026-01-05 09:15:52+05:30,NIFTY2611326450CE,26450.0,2026-01-13,109.25,401700.0
2026-01-05 09:15:53+05:30,NIFTY2611326450CE,26450.0,2026-01-13,109.0,401700.0
2026-01-05 09:15:54+05:30,NIFTY2611326450CE,26450.0,2026-01-13,107.85,401700.0
2026-01-05 09:15:55+05:30,NIFTY2611326450CE,26450.0,2026-01-13,107.5,401700.0
2026-01-05 09:15:56+05:30,NIFTY2611326450CE,26450.0,2026-01-13,106.75,401700.0
2026-01-05 09:15:57+05:30,NIFTY2611326450CE,26450.0,2026-01-13,106.35,401700.0
2026-01-05 09:15:58+05:30,NIFTY2611326450CE,26450.0,2026-01-13,105.4,401700.0
2026-01-05 09:15:59+05:30,NIFTY2611326450CE,26450.0,2026-01-13,106.35,401700.0
2026-01-05 09:16:00+05:30,NIFTY2611326450CE,26450.0,2026-01-13,105.6,401700.0
2026-01-05 09:16:01+05:30,NIFTY2611326450CE,26450.0,2026-01-13,105.25,401700.0
2026-01-05 09:16:02+05:30,NIFTY2611326450CE,26450.0,2026-01-13,104.25,401700.0
2026-01-05 09:16:03+05:30,NIFTY2611326450CE,26450.0,2026-01-13,103.45,401700.0
2026-01-05 09:16:04+05:30,NIFTY2611326450CE,26450.0,2026-01-13,104.45,401700.0
2026-01-05 09:16:05+05:30,NIFTY2611326450CE,26450.0,2026-01-13,104.75,401700.0
2026-01-05 09:16:06+05:30,NIFTY2611326450CE,26450.0,2026-01-13,104.75,401700.0
2026-01-05 09:16:07+05:30,NIFTY2611326450CE,26450.0,2026-01-13,104.5,401700.0
2026-01-05 09:16:08+05:30,NIFTY2611326450CE,26450.0,2026-01-13,105.55,401700.0
2026-01-05 09:16:09+05:30,NIFTY2611326450CE,26450.0,2026-01-13,105.4,401700.0
2026-01-05 09:16:10+05:30,NIFTY2611326450CE,26450.0,2026-01-13,105.0,401700.0
2026-01-05 09:16:11+05:30,NIFTY2611326450CE,26450.0,2026-01-13,103.15,393575.0
2026-01-05 09:16:12+05:30,NIFTY2611326450CE,26450.0,2026-01-13,102.9,393575.0
2026-01-05 09:16:13+05:30,NIFTY2611326450CE,26450.0,2026-01-13,101.55,393575.0
2026-01-05 09:16:14+05:30,NIFTY2611326450CE,26450.0,2026-01-13,101.55,393575.0
2026-01-05 09:16:15+05:30,NIFTY2611326450CE,26450.0,2026-01-13,101.75,393575.0
2026-01-05 09:16:16+05:30,NIFTY2611326450CE,26450.0,2026-01-13,102.3,393575.0
2026-01-05 09:16:17+05:30,NIFTY2611326450CE,26450.0,2026-01-13,102.35,393575.0
2026-01-05 09:16:18+05:30,NIFTY2611326450CE,26450.0,2026-01-13,102.35,393575.0
2026-01-05 09:16:19+05:30,NIFTY2611326450CE,26450.0,2026-01-13,102.75,393575.0
2026-01-05 09:16:20+05:30,NIFTY2611326450CE,26450.0,2026-01-13,102.45,393575.0
2026-01-05 09:16:21+05:30,NIFTY2611326450CE,26450.0,2026-01-13,102.6,393575.0
2026-01-05 09:16:22+05:30,NIFTY2611326450CE,26450.0,2026-01-13,102.6,393575.0
2026-01-05 09:16:23+05:30,NIFTY2611326450CE,26450.0,2026-01-13,102.6,393575.0
2026-01-05 09:16:24+05:30,NIFTY2611326450CE,26450.0,2026-01-13,101.6,393575.0
2026-01-05 09:16:25+05:30,NIFTY2611326450CE,26450.0,2026-01-13,102.0,393575.0
2026-01-05 09:16:26+05:30,NIFTY2611326450CE,26450.0,2026-01-13,102.95,393575.0
2026-01-05 09:16:27+05:30,NIFTY2611326450CE,26450.0,2026-01-13,102.25,393575.0
2026-01-05 09:16:28+05:30,NIFTY2611326450CE,26450.0,2026-01-13,101.0,393575.0
2026-01-05 09:16:29+05:30,NIFTY2611326450CE,26450.0,2026-01-13,101.55,393575.0
2026-01-05 09:16:30+05:30,NIFTY2611326450CE,26450.0,2026-01-13,101.55,393575.0
2026-01-05 09:16:31+05:30,NIFTY2611326450CE,26450.0,2026-01-13,100.95,393575.0
2026-01-05 09:16:32+05:30,NIFTY2611326450CE,26450.0,2026-01-13,101.1,393575.0
2026-01-05 09:16:33+05:30,NIFTY2611326450CE,26450.0,2026-01-13,100.7,393575.0
2026-01-05 09:16:34+05:30,NIFTY2611326450CE,26450.0,2026-01-13,100.7,393575.0
2026-01-05 09:16:35+05:30,NIFTY2611326450CE,26450.0,2026-01-13,99.75,393575.0
2026-01-05 09:16:36+05:30,NIFTY2611326450CE,26450.0,2026-01-13,99.75,393575.0
2026-01-05 09:16:37+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.85,393575.0
2026-01-05 09:16:38+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.95,393575.0
2026-01-05 09:16:39+05:30,NIFTY2611326450CE,26450.0,2026-01-13,99.3,393575.0
2026-01-05 09:16:40+05:30,NIFTY2611326450CE,26450.0,2026-01-13,99.3,393575.0
2026-01-05 09:16:41+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.7,393575.0
2026-01-05 09:16:42+05:30,NIFTY2611326450CE,26450.0,2026-01-13,97.8,393575.0
2026-01-05 09:16:43+05:30,NIFTY2611326450CE,26450.0,2026-01-13,97.7,393575.0
2026-01-05 09:16:44+05:30,NIFTY2611326450CE,26450.0,2026-01-13,97.05,393575.0
2026-01-05 09:16:45+05:30,NIFTY2611326450CE,26450.0,2026-01-13,97.15,393575.0
2026-01-05 09:16:46+05:30,NIFTY2611326450CE,26450.0,2026-01-13,97.1,393575.0
2026-01-05 09:16:47+05:30,NIFTY2611326450CE,26450.0,2026-01-13,97.3,393575.0
2026-01-05 09:16:48+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.7,393575.0
2026-01-05 09:16:49+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.7,393575.0
2026-01-05 09:16:50+05:30,NIFTY2611326450CE,26450.0,2026-01-13,99.4,393575.0
2026-01-05 09:16:51+05:30,NIFTY2611326450CE,26450.0,2026-01-13,99.4,393575.0
2026-01-05 09:16:52+05:30,NIFTY2611326450CE,26450.0,2026-01-13,99.4,393575.0
2026-01-05 09:16:53+05:30,NIFTY2611326450CE,26450.0,2026-01-13,99.25,393575.0
2026-01-05 09:16:54+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.5,393575.0
2026-01-05 09:16:55+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.85,393575.0
2026-01-05 09:16:56+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.9,393575.0
2026-01-05 09:16:57+05:30,NIFTY2611326450CE,26450.0,2026-01-13,99.4,393575.0
2026-01-05 09:16:58+05:30,NIFTY2611326450CE,26450.0,2026-01-13,99.7,393575.0
2026-01-05 09:16:59+05:30,NIFTY2611326450CE,26450.0,2026-01-13,99.0,393575.0
2026-01-05 09:17:00+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.1,393575.0
2026-01-05 09:17:01+05:30,NIFTY2611326450CE,26450.0,2026-01-13,97.7,393575.0
2026-01-05 09:17:02+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.95,393575.0
2026-01-05 09:17:03+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.35,393575.0
2026-01-05 09:17:04+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.35,393575.0
2026-01-05 09:17:05+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.65,393575.0
2026-01-05 09:17:06+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.5,393575.0
2026-01-05 09:17:07+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.4,393575.0
2026-01-05 09:17:08+05:30,NIFTY2611326450CE,26450.0,2026-01-13,97.25,393575.0
2026-01-05 09:17:09+05:30,NIFTY2611326450CE,26450.0,2026-01-13,96.8,393575.0
2026-01-05 09:17:10+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.55,393575.0
2026-01-05 09:17:11+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.95,393575.0
2026-01-05 09:17:12+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.75,393575.0
2026-01-05 09:17:13+05:30,NIFTY2611326450CE,26450.0,2026-01-13,97.9,393575.0
2026-01-05 09:17:14+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.55,393575.0
2026-01-05 09:17:15+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.45,393575.0
2026-01-05 09:17:16+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.45,393575.0
2026-01-05 09:17:17+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.8,393575.0
2026-01-05 09:17:18+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.8,393575.0
2026-01-05 09:17:19+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.85,393575.0
2026-01-05 09:17:20+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.15,393575.0
2026-01-05 09:17:21+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.7,393575.0
2026-01-05 09:17:22+05:30,NIFTY2611326450CE,26450.0,2026-01-13,98.7,393575.0
2026-01-05 09:17:23+05:30,NIFTY2611326450CE,26450.0,2026-01-13,97.7,393575.0
