ts,instrument,strike,expiry,ltp,oi
2026-01-05 09:15:00+05:30,NIFTY2610626600PE,26600.0,2026-01-06,237.6,172055.0
2026-01-05 09:15:01+05:30,NIFTY2610626600PE,26600.0,2026-01-06,237.6,172055.0
2026-01-05 09:15:02+05:30,NIFTY2610626600PE,26600.0,2026-01-06,237.6,172055.0
2026-01-05 09:15:03+05:30,NIFTY2610626600PE,26600.0,2026-01-06,237.6,172055.0
2026-01-05 09:15:04+05:30,NIFTY2610626600PE,26600.0,2026-01-06,237.6,172055.0
2026-01-05 09:15:05+05:30,NIFTY2610626600PE,26600.0,2026-01-06,237.6,172055.0
2026-01-05 09:15:06+05:30,NIFTY2610626600PE,26600.0,2026-01-06,237.6,172055.0
2026-01-05 09:15:07+05:30,NIFTY2610626600PE,26600.0,2026-01-06,237.6,172055.0
2026-01-05 09:15:08+05:30,NIFTY2610626600PE,26600.0,2026-01-06,237.6,172055.0
2026-01-05 09:15:09+05:30,NIFTY2610626600PE,26600.0,2026-01-06,237.6,172055.0
2026-01-05 09:15:10+05:30,NIFTY2610626600PE,26600.0,2026-01-06,237.6,172055.0
2026-01-05 09:15:11+05:30,NIFTY2610626600PE,26600.0,2026-01-06,237.6,172055.0
2026-01-05 09:15:12+05:30,NIFTY2610626600PE,26600.0,2026-01-06,237.6,172055.0
2026-01-05 09:15:13+05:30,NIFTY2610626600PE,26600.0,2026-01-06,237.6,172055.0
2026-01-05 09:15:14+05:30,NIFTY2610626600PE,26600.0,2026-01-06,232.4,172055.0
2026-01-05 09:15:15+05:30,NIFTY2610626600PE,26600.0,2026-01-06,232.4,172055.0
2026-01-05 09:15:16+05:30,NIFTY2610626600PE,26600.0,2026-01-06,232.4,172055.0
2026-01-05 09:15:17+05:30,NIFTY2610626600PE,26600.0,2026-01-06,232.4,172055.0
2026-01-05 09:15:18+05:30,NIFTY2610626600PE,26600.0,2026-01-06,227.6,172055.0
2026-01-05 09:15:19+05:30,NIFTY2610626600PE,26600.0,2026-01-06,227.65,172055.0
2026-01-05 09:15:20+05:30,NIFTY2610626600PE,26600.0,2026-01-06,227.65,172055.0
2026-01-05 09:15:21+05:30,NIFTY2610626600PE,26600.0,2026-01-06,227.75,172055.0
2026-01-05 09:15:22+05:30,NIFTY2610626600PE,26600.0,2026-01-06,227.75,172055.0
2026-01-05 09:15:23+05:30,NIFTY2610626600PE,26600.0,2026-01-06,227.75,172055.0
2026-01-05 09:15:24+05:30,NIFTY2610626600PE,26600.0,2026-01-06,230.95,172055.0
2026-01-05 09:15:25+05:30,NIFTY2610626600PE,26600.0,2026-01-06,230.8,172055.0
2026-01-05 09:15:26+05:30,NIFTY2610626600PE,26600.0,2026-01-06,230.8,172055.0
2026-01-05 09:15:27+05:30,NIFTY2610626600PE,26600.0,2026-01-06,231.75,172055.0
2026-01-05 09:15:28+05:30,NIFTY2610626600PE,26600.0,2026-01-06,235.5,172055.0
2026-01-05 09:15:29+05:30,NIFTY2610626600PE,26600.0,2026-01-06,236.25,172055.0
2026-01-05 09:15:30+05:30,NIFTY2610626600PE,26600.0,2026-01-06,235.6,172055.0
2026-01-05 09:15:31+05:30,NIFTY2610626600PE,26600.0,2026-01-06,238.8,172055.0
2026-01-05 09:15:32+05:30,NIFTY2610626600PE,26600.0,2026-01-06,242.9,172055.0
2026-01-05 09:15:33+05:30,NIFTY2610626600PE,26600.0,2026-01-06,242.9,172055.0
2026-01-05 09:15:34+05:30,NIFTY2610626600PE,26600.0,2026-01-06,243.65,172055.0
2026-01-05 09:15:35+05:30,NIFTY2610626600PE,26600.0,2026-01-06,243.95,172055.0
2026-01-05 09:15:36+05:30,NIFTY2610626600PE,26600.0,2026-01-06,245.9,172055.0
2026-01-05 09:15:37+05:30,NIFTY2610626600PE,26600.0,2026-01-06,242.05,172055.0
2026-01-05 09:15:38+05:30,NIFTY2610626600PE,26600.0,2026-01-06,244.25,172055.0
2026-01-05 09:15:39+05:30,NIFTY2610626600PE,26600.0,2026-01-06,242.95,172055.0
2026-01-05 09:15:40+05:30,NIFTY2610626600PE,26600.0,2026-01-06,243.2,172055.0
2026-01-05 09:15:41+05:30,NIFTY2610626600PE,26600.0,2026-01-06,242.05,172055.0
2026-01-05 09:15:42+05:30,NIFTY2610626600PE,26600.0,2026-01-06,243.75,172055.0
2026-01-05 09:15:43+05:30,NIFTY2610626600PE,26600.0,2026-01-06,245.2,172055.0
2026-01-05 09:15:44+05:30,NIFTY2610626600PE,26600.0,2026-01-06,245.25,172055.0
2026-01-05 09:15:45+05:30,NIFTY2610626600PE,26600.0,2026-01-06,245.3,172055.0
2026-01-05 09:15:46+05:30,NIFTY2610626600PE,26600.0,2026-01-06,248.2,172055.0
2026-01-05 09:15:47+05:30,NIFTY2610626600PE,26600.0,2026-01-06,250.2,172055.0
2026-01-05 09:15:48+05:30,NIFTY2610626600PE,26600.0,2026-01-06,249.2,172055.0
2026-01-05 09:15:49+05:30,NIFTY2610626600PE,26600.0,2026-01-06,250.9,172055.0
2026-01-05 09:15:50+05:30,NIFTY2610626600PE,26600.0,2026-01-06,252.3,172055.0
2026-01-05 09:15:51+05:30,NIFTY2610626600PE,26600.0,2026-01-06,253.75,172055.0
2026-01-05 09:15:52+05:30,NIFTY2610626600PE,26600.0,2026-01-06,252.9,172055.0
2026-01-05 09:15:53+05:30,NIFTY2610626600PE,26600.0,2026-01-06,253.2,172055.0
2026-01-05 09:15:54+05:30,NIFTY2610626600PE,26600.0,2026-01-06,255.0,172055.0
2026-01-05 09:15:55+05:30,NIFTY2610626600PE,26600.0,2026-01-06,256.5,172055.0
2026-01-05 09:15:56+05:30,NIFTY2610626600PE,26600.0,2026-01-06,257.3,172055.0
2026-01-05 09:15:57+05:30,NIFTY2610626600PE,26600.0,2026-01-06,260.0,172055.0
2026-01-05 09:15:58+05:30,NIFTY2610626600PE,26600.0,2026-01-06,261.65,172055.0
2026-01-05 09:15:59+05:30,NIFTY2610626600PE,26600.0,2026-01-06,260.8,172055.0
2026-01-05 09:16:00+05:30,NIFTY2610626600PE,26600.0,2026-01-06,262.5,172055.0
2026-01-05 09:16:01+05:30,NIFTY2610626600PE,26600.0,2026-01-06,265.25,172055.0
2026-01-05 09:16:02+05:30,NIFTY2610626600PE,26600.0,2026-01-06,267.05,172055.0
2026-01-05 09:16:03+05:30,NIFTY2610626600PE,26600.0,2026-01-06,267.05,172055.0
2026-01-05 09:16:04+05:30,NIFTY2610626600PE,26600.0,2026-01-06,266.15,172055.0
2026-01-05 09:16:05+05:30,NIFTY2610626600PE,26600.0,2026-01-06,264.35,172055.0
2026-01-05 09:16:06+05:30,NIFTY2610626600PE,26600.0,2026-01-06,264.35,172055.0
2026-01-05 09:16:07+05:30,NIFTY2610626600PE,26600.0,2026-01-06,265.8,172055.0
