ts,instrument,strike,expiry,ltp,oi
2026-01-07 09:15:00+05:30,NIFTY2612026100CE,26100.0,2026-01-20,211.5,133055.0
2026-01-07 09:15:01+05:30,NIFTY2612026100CE,26100.0,2026-01-20,211.5,133055.0
2026-01-07 09:15:02+05:30,NIFTY2612026100CE,26100.0,2026-01-20,211.5,133055.0
2026-01-07 09:15:03+05:30,NIFTY2612026100CE,26100.0,2026-01-20,211.5,133055.0
2026-01-07 09:15:04+05:30,NIFTY2612026100CE,26100.0,2026-01-20,211.5,133055.0
2026-01-07 09:15:05+05:30,NIFTY2612026100CE,26100.0,2026-01-20,211.5,133055.0
2026-01-07 09:15:06+05:30,NIFTY2612026100CE,26100.0,2026-01-20,211.5,133055.0
2026-01-07 09:15:07+05:30,NIFTY2612026100CE,26100.0,2026-01-20,211.5,133055.0
2026-01-07 09:15:08+05:30,NIFTY2612026100CE,26100.0,2026-01-20,211.7,133055.0
2026-01-07 09:15:09+05:30,NIFTY2612026100CE,26100.0,2026-01-20,208.45,133055.0
2026-01-07 09:15:10+05:30,NIFTY2612026100CE,26100.0,2026-01-20,207.8,133055.0
2026-01-07 09:15:11+05:30,NIFTY2612026100CE,26100.0,2026-01-20,207.8,133055.0
2026-01-07 09:15:12+05:30,NIFTY2612026100CE,26100.0,2026-01-20,207.8,133055.0
2026-01-07 09:15:13+05:30,NIFTY2612026100CE,26100.0,2026-01-20,206.2,133055.0
2026-01-07 09:15:14+05:30,NIFTY2612026100CE,26100.0,2026-01-20,206.2,133055.0
2026-01-07 09:15:15+05:30,NIFTY2612026100CE,26100.0,2026-01-20,205.0,133055.0
2026-01-07 09:15:16+05:30,NIFTY2612026100CE,26100.0,2026-01-20,205.0,133055.0
2026-01-07 09:15:17+05:30,NIFTY2612026100CE,26100.0,2026-01-20,203.95,133055.0
2026-01-07 09:15:18+05:30,NIFTY2612026100CE,26100.0,2026-01-20,203.95,133055.0
2026-01-07 09:15:19+05:30,NIFTY2612026100CE,26100.0,2026-01-20,202.9,133055.0
2026-01-07 09:15:20+05:30,NIFTY2612026100CE,26100.0,2026-01-20,204.6,133055.0
2026-01-07 09:15:21+05:30,NIFTY2612026100CE,26100.0,2026-01-20,204.6,133055.0
2026-01-07 09:15:22+05:30,NIFTY2612026100CE,26100.0,2026-01-20,204.6,133055.0
2026-01-07 09:15:23+05:30,NIFTY2612026100CE,26100.0,2026-01-20,204.6,133055.0
2026-01-07 09:15:24+05:30,NIFTY2612026100CE,26100.0,2026-01-20,203.3,133055.0
2026-01-07 09:15:25+05:30,NIFTY2612026100CE,26100.0,2026-01-20,202.85,133055.0
2026-01-07 09:15:26+05:30,NIFTY2612026100CE,26100.0,2026-01-20,201.25,133055.0
2026-01-07 09:15:27+05:30,NIFTY2612026100CE,26100.0,2026-01-20,201.25,133055.0
2026-01-07 09:15:28+05:30,NIFTY2612026100CE,26100.0,2026-01-20,202.0,133055.0
2026-01-07 09:15:29+05:30,NIFTY2612026100CE,26100.0,2026-01-20,204.65,133055.0
2026-01-07 09:15:30+05:30,NIFTY2612026100CE,26100.0,2026-01-20,204.25,133055.0
2026-01-07 09:15:31+05:30,NIFTY2612026100CE,26100.0,2026-01-20,204.25,133055.0
2026-01-07 09:15:32+05:30,NIFTY2612026100CE,26100.0,2026-01-20,203.45,133055.0
2026-01-07 09:15:33+05:30,NIFTY2612026100CE,26100.0,2026-01-20,205.55,133055.0
2026-01-07 09:15:34+05:30,NIFTY2612026100CE,26100.0,2026-01-20,205.45,133055.0
2026-01-07 09:15:35+05:30,NIFTY2612026100CE,26100.0,2026-01-20,206.4,133055.0
2026-01-07 09:15:36+05:30,NIFTY2612026100CE,26100.0,2026-01-20,207.65,133055.0
2026-01-07 09:15:37+05:30,NIFTY2612026100CE,26100.0,2026-01-20,207.4,133055.0
2026-01-07 09:15:38+05:30,NIFTY2612026100CE,26100.0,2026-01-20,206.6,133055.0
2026-01-07 09:15:39+05:30,NIFTY2612026100CE,26100.0,2026-01-20,207.3,133055.0
2026-01-07 09:15:40+05:30,NIFTY2612026100CE,26100.0,2026-01-20,206.95,133055.0
2026-01-07 09:15:41+05:30,NIFTY2612026100CE,26100.0,2026-01-20,206.95,133055.0
2026-01-07 09:15:42+05:30,NIFTY2612026100CE,26100.0,2026-01-20,206.0,133055.0
2026-01-07 09:15:43+05:30,NIFTY2612026100CE,26100.0,2026-01-20,207.65,133055.0
2026-01-07 09:15:44+05:30,NIFTY2612026100CE,26100.0,2026-01-20,208.05,133055.0
2026-01-07 09:15:45+05:30,NIFTY2612026100CE,26100.0,2026-01-20,208.4,133055.0
2026-01-07 09:15:46+05:30,NIFTY2612026100CE,26100.0,2026-01-20,209.3,133055.0
2026-01-07 09:15:47+05:30,NIFTY2612026100CE,26100.0,2026-01-20,208.25,133055.0
2026-01-07 09:15:48+05:30,NIFTY2612026100CE,26100.0,2026-01-20,208.2,133055.0
2026-01-07 09:15:49+05:30,NIFTY2612026100CE,26100.0,2026-01-20,207.3,133055.0
2026-01-07 09:15:50+05:30,NIFTY2612026100CE,26100.0,2026-01-20,207.3,133055.0
2026-01-07 09:15:51+05:30,NIFTY2612026100CE,26100.0,2026-01-20,207.05,133055.0
2026-01-07 09:15:52+05:30,NIFTY2612026100CE,26100.0,2026-01-20,206.45,133055.0
